"id_tipo_cambio","fecha","tipo_cambio","moneda"
4267,2020-05-27,819.66,Dolar Americano
4268,2020-05-26,806.31,Dolar Americano
4269,2020-05-25,804.18,Dolar Americano
4270,2020-05-22,807.93,Dolar Americano
4271,2020-05-21,802.88,Dolar Americano
4272,2020-05-20,803.43,Dolar Americano
4273,2020-05-19,818.18,Dolar Americano
4274,2020-05-18,818.48,Dolar Americano
4275,2020-05-15,827.13,Dolar Americano
4276,2020-05-14,821.48,Dolar Americano
4277,2020-05-13,816.11,Dolar Americano
4278,2020-05-12,824.06,Dolar Americano
4279,2020-05-11,821.99,Dolar Americano
4280,2020-05-08,825.28,Dolar Americano
4281,2020-05-07,836.24,Dolar Americano
4282,2020-05-06,842.11,Dolar Americano
4283,2020-05-05,833.85,Dolar Americano
4284,2020-05-04,836.45,Dolar Americano
4285,2020-05-01,833.40,Dolar Americano
4286,2020-04-30,833.40,Dolar Americano
4287,2020-04-29,833.55,Dolar Americano
4288,2020-04-28,843.95,Dolar Americano
4289,2020-04-27,856.20,Dolar Americano
4290,2020-04-24,856.60,Dolar Americano
4291,2020-04-23,859.36,Dolar Americano
4292,2020-04-22,858.00,Dolar Americano
4293,2020-04-21,856.75,Dolar Americano
4294,2020-04-20,855.75,Dolar Americano
4295,2020-04-17,851.95,Dolar Americano
4296,2020-04-16,851.05,Dolar Americano
4297,2020-04-15,855.20,Dolar Americano
4298,2020-04-14,847.95,Dolar Americano
4299,2020-04-13,848.58,Dolar Americano
4300,2020-04-10,840.08,Dolar Americano
4301,2020-04-09,840.08,Dolar Americano
4302,2020-04-08,842.83,Dolar Americano
4303,2020-04-07,858.13,Dolar Americano
4304,2020-04-06,849.53,Dolar Americano
4305,2020-04-03,864.50,Dolar Americano
4306,2020-04-02,860.42,Dolar Americano
4307,2020-04-01,863.62,Dolar Americano
4308,2020-03-31,854.23,Dolar Americano
4309,2020-03-30,856.83,Dolar Americano
4310,2020-03-27,834.70,Dolar Americano
4311,2020-03-26,827.40,Dolar Americano
4312,2020-03-25,844.50,Dolar Americano
4313,2020-03-24,845.20,Dolar Americano
4314,2020-03-23,860.50,Dolar Americano
4315,2020-03-20,863.10,Dolar Americano
4316,2020-03-19,862.19,Dolar Americano
4317,2020-03-18,867.80,Dolar Americano
4318,2020-03-17,848.10,Dolar Americano
4319,2020-03-16,852.00,Dolar Americano
4320,2020-03-13,837.70,Dolar Americano
4321,2020-03-12,848.12,Dolar Americano
4322,2020-03-11,840.28,Dolar Americano
4323,2020-03-10,832.83,Dolar Americano
4324,2020-03-09,837.86,Dolar Americano
4325,2020-03-06,826.17,Dolar Americano
4326,2020-03-05,824.55,Dolar Americano
4327,2020-03-04,819.38,Dolar Americano
4328,2020-03-03,812.53,Dolar Americano
4329,2020-03-02,811.52,Dolar Americano
4330,2020-02-28,817.21,Dolar Americano
4331,2020-02-27,813.26,Dolar Americano
4332,2020-02-26,811.30,Dolar Americano
4333,2020-02-25,812.35,Dolar Americano
4334,2020-02-24,807.03,Dolar Americano
4335,2020-02-21,802.31,Dolar Americano
4336,2020-02-20,806.88,Dolar Americano
4337,2020-02-19,795.94,Dolar Americano
4338,2020-02-18,796.60,Dolar Americano
4339,2020-02-17,793.10,Dolar Americano
4340,2020-02-14,791.20,Dolar Americano
4341,2020-02-13,793.60,Dolar Americano
4342,2020-02-12,790.58,Dolar Americano
4343,2020-02-11,791.50,Dolar Americano
4344,2020-02-10,793.14,Dolar Americano
4345,2020-02-07,791.13,Dolar Americano
4346,2020-02-06,783.05,Dolar Americano
4347,2020-02-05,775.87,Dolar Americano
4348,2020-02-04,781.30,Dolar Americano
4349,2020-02-03,786.50,Dolar Americano
4350,2020-01-31,799.33,Dolar Americano
4351,2020-01-30,796.25,Dolar Americano
4352,2020-01-29,792.00,Dolar Americano
4353,2020-01-28,785.12,Dolar Americano
4354,2020-01-27,787.60,Dolar Americano
4355,2020-01-24,776.23,Dolar Americano
4356,2020-01-23,776.00,Dolar Americano
4357,2020-01-22,770.60,Dolar Americano
4358,2020-01-21,773.72,Dolar Americano
4359,2020-01-20,769.50,Dolar Americano
4360,2020-01-17,773.14,Dolar Americano
4361,2020-01-16,775.69,Dolar Americano
4362,2020-01-15,774.60,Dolar Americano
4363,2020-01-14,769.49,Dolar Americano
4364,2020-01-13,774.06,Dolar Americano
4365,2020-01-10,772.78,Dolar Americano
4366,2020-01-09,767.50,Dolar Americano
4367,2020-01-08,757.75,Dolar Americano
4368,2020-01-07,769.12,Dolar Americano
4369,2020-01-06,772.82,Dolar Americano
4370,2020-01-03,763.68,Dolar Americano
4371,2020-01-02,748.63,Dolar Americano
4372,2020-01-01,751.50,Dolar Americano
4373,2019-12-31,751.50,Dolar Americano
4374,2019-12-30,752.08,Dolar Americano
4375,2019-12-27,747.70,Dolar Americano
4376,2019-12-26,745.40,Dolar Americano
4377,2019-12-25,751.34,Dolar Americano
4378,2019-12-24,748.38,Dolar Americano
4379,2019-12-23,752.20,Dolar Americano
4380,2019-12-20,756.35,Dolar Americano
4381,2019-12-19,753.47,Dolar Americano
4382,2019-12-18,750.90,Dolar Americano
4383,2019-12-17,755.80,Dolar Americano
4384,2019-12-16,761.00,Dolar Americano
4385,2019-12-13,763.62,Dolar Americano
4386,2019-12-12,767.60,Dolar Americano
4387,2019-12-11,769.33,Dolar Americano
4388,2019-12-10,779.45,Dolar Americano
4389,2019-12-09,772.50,Dolar Americano
4390,2019-12-06,775.97,Dolar Americano
4391,2019-12-05,780.80,Dolar Americano
4392,2019-12-04,786.97,Dolar Americano
4393,2019-12-03,801.98,Dolar Americano
4394,2019-12-02,803.40,Dolar Americano
4395,2019-11-29,803.12,Dolar Americano
4396,2019-11-28,827.80,Dolar Americano
4397,2019-11-27,816.80,Dolar Americano
4398,2019-11-26,797.30,Dolar Americano
4399,2019-11-25,791.35,Dolar Americano
4400,2019-11-22,798.93,Dolar Americano
4401,2019-11-21,795.05,Dolar Americano
4402,2019-11-20,790.13,Dolar Americano
4403,2019-11-19,786.53,Dolar Americano
4404,2019-11-18,775.53,Dolar Americano
4405,2019-11-15,774.30,Dolar Americano
4406,2019-11-14,802.12,Dolar Americano
4407,2019-11-13,793.65,Dolar Americano
4408,2019-11-12,779.85,Dolar Americano
4409,2019-11-11,758.50,Dolar Americano
4410,2019-11-08,747.14,Dolar Americano
4411,2019-11-07,741.35,Dolar Americano
4412,2019-11-06,739.42,Dolar Americano
4413,2019-11-05,747.50,Dolar Americano
4414,2019-11-04,740.85,Dolar Americano
4415,2019-11-01,740.60,Dolar Americano
4416,2019-10-31,740.60,Dolar Americano
4417,2019-10-30,738.43,Dolar Americano
4418,2019-10-29,727.20,Dolar Americano
4419,2019-10-28,723.05,Dolar Americano
4420,2019-10-25,726.35,Dolar Americano
4421,2019-10-24,723.73,Dolar Americano
4422,2019-10-23,725.53,Dolar Americano
4423,2019-10-22,723.80,Dolar Americano
4424,2019-10-21,725.73,Dolar Americano
4425,2019-10-18,710.19,Dolar Americano
4426,2019-10-17,711.40,Dolar Americano
4427,2019-10-16,716.30,Dolar Americano
4428,2019-10-15,714.95,Dolar Americano
4429,2019-10-14,712.43,Dolar Americano
4430,2019-10-11,709.48,Dolar Americano
4431,2019-10-10,718.48,Dolar Americano
4432,2019-10-09,723.20,Dolar Americano
4433,2019-10-08,725.24,Dolar Americano
4434,2019-10-07,718.53,Dolar Americano
4435,2019-10-04,714.38,Dolar Americano
4436,2019-10-03,716.17,Dolar Americano
4437,2019-10-02,724.18,Dolar Americano
4438,2019-10-01,728.86,Dolar Americano
4439,2019-09-30,728.30,Dolar Americano
4440,2019-09-27,725.83,Dolar Americano
4441,2019-09-26,725.80,Dolar Americano
4442,2019-09-25,726.50,Dolar Americano
4443,2019-09-24,723.02,Dolar Americano
4444,2019-09-23,720.80,Dolar Americano
4445,2019-09-20,717.38,Dolar Americano
4446,2019-09-19,715.95,Dolar Americano
4447,2019-09-18,715.10,Dolar Americano
4448,2019-09-17,714.81,Dolar Americano
4449,2019-09-16,709.30,Dolar Americano
4450,2019-09-13,706.98,Dolar Americano
4451,2019-09-12,708.47,Dolar Americano
4452,2019-09-11,715.66,Dolar Americano
4453,2019-09-10,711.63,Dolar Americano
4454,2019-09-09,714.43,Dolar Americano
4455,2019-09-06,711.00,Dolar Americano
4456,2019-09-05,715.45,Dolar Americano
4457,2019-09-04,722.50,Dolar Americano
4458,2019-09-03,724.89,Dolar Americano
4459,2019-09-02,724.60,Dolar Americano
4460,2019-08-30,720.80,Dolar Americano
4461,2019-08-29,720.25,Dolar Americano
4462,2019-08-28,723.05,Dolar Americano
4463,2019-08-27,722.55,Dolar Americano
4464,2019-08-26,719.30,Dolar Americano
4465,2019-08-23,719.18,Dolar Americano
4466,2019-08-22,714.74,Dolar Americano
4467,2019-08-21,711.30,Dolar Americano
4468,2019-08-20,708.90,Dolar Americano
4469,2019-08-19,713.17,Dolar Americano
4470,2019-08-16,707.76,Dolar Americano
4471,2019-08-15,710.55,Dolar Americano
4472,2019-08-14,710.30,Dolar Americano
4473,2019-08-13,703.26,Dolar Americano
4474,2019-08-12,713.46,Dolar Americano
4475,2019-08-09,709.65,Dolar Americano
4476,2019-08-08,709.57,Dolar Americano
4477,2019-08-07,714.00,Dolar Americano
4478,2019-08-06,714.20,Dolar Americano
4479,2019-08-05,720.51,Dolar Americano
4480,2019-08-02,712.40,Dolar Americano
4481,2019-08-01,706.27,Dolar Americano
4482,2019-07-31,703.40,Dolar Americano
4483,2019-07-30,697.95,Dolar Americano
4484,2019-07-29,695.42,Dolar Americano
4485,2019-07-26,694.93,Dolar Americano
4486,2019-07-25,695.99,Dolar Americano
4487,2019-07-24,690.39,Dolar Americano
4488,2019-07-23,691.08,Dolar Americano
4489,2019-07-22,688.76,Dolar Americano
4490,2019-07-19,687.95,Dolar Americano
4491,2019-07-18,682.09,Dolar Americano
4492,2019-07-17,681.99,Dolar Americano
4493,2019-07-16,681.37,Dolar Americano
4494,2019-07-15,678.77,Dolar Americano
4495,2019-07-12,679.36,Dolar Americano
4496,2019-07-11,680.00,Dolar Americano
4497,2019-07-10,685.40,Dolar Americano
4498,2019-07-09,687.94,Dolar Americano
4499,2019-07-08,687.51,Dolar Americano
4500,2019-07-05,683.55,Dolar Americano
4501,2019-07-04,678.84,Dolar Americano
4502,2019-07-03,677.80,Dolar Americano
4503,2019-07-02,679.80,Dolar Americano
4504,2019-07-01,679.60,Dolar Americano
4505,2019-06-28,677.15,Dolar Americano
4506,2019-06-27,679.30,Dolar Americano
4507,2019-06-26,678.87,Dolar Americano
4508,2019-06-25,681.35,Dolar Americano
4509,2019-06-24,680.10,Dolar Americano
4510,2019-06-21,683.33,Dolar Americano
4511,2019-06-20,683.49,Dolar Americano
4512,2019-06-19,690.49,Dolar Americano
4513,2019-06-18,695.54,Dolar Americano
4514,2019-06-17,699.56,Dolar Americano
4515,2019-06-14,699.00,Dolar Americano
4516,2019-06-13,695.96,Dolar Americano
4517,2019-06-12,695.15,Dolar Americano
4518,2019-06-11,692.05,Dolar Americano
4519,2019-06-10,699.30,Dolar Americano
4520,2019-06-07,692.63,Dolar Americano
4521,2019-06-06,692.34,Dolar Americano
4522,2019-06-05,692.74,Dolar Americano
4523,2019-06-04,692.99,Dolar Americano
4524,2019-06-03,703.20,Dolar Americano
4525,2019-05-31,709.46,Dolar Americano
4526,2019-05-30,709.58,Dolar Americano
4527,2019-05-29,704.36,Dolar Americano
4528,2019-05-28,707.18,Dolar Americano
4529,2019-05-27,698.50,Dolar Americano
4530,2019-05-24,693.55,Dolar Americano
4531,2019-05-23,696.15,Dolar Americano
4532,2019-05-22,697.28,Dolar Americano
4533,2019-05-21,694.61,Dolar Americano
4534,2019-05-20,695.89,Dolar Americano
4535,2019-05-17,696.85,Dolar Americano
4536,2019-05-16,693.74,Dolar Americano
4537,2019-05-15,691.45,Dolar Americano
4538,2019-05-14,691.75,Dolar Americano
4539,2019-05-13,693.03,Dolar Americano
4540,2019-05-10,685.83,Dolar Americano
4541,2019-05-09,684.43,Dolar Americano
4542,2019-05-08,684.11,Dolar Americano
4543,2019-05-07,684.30,Dolar Americano
4544,2019-05-06,678.43,Dolar Americano
4545,2019-05-03,676.68,Dolar Americano
4546,2019-05-02,681.45,Dolar Americano
4547,2019-05-01,677.71,Dolar Americano
4548,2019-04-30,677.34,Dolar Americano
4549,2019-04-29,677.88,Dolar Americano
4550,2019-04-26,674.85,Dolar Americano
4551,2019-04-25,674.36,Dolar Americano
4552,2019-04-24,672.58,Dolar Americano
4553,2019-04-23,667.48,Dolar Americano
4554,2019-04-22,664.01,Dolar Americano
4555,2019-04-19,661.81,Dolar Americano
4556,2019-04-18,661.81,Dolar Americano
4557,2019-04-17,661.66,Dolar Americano
4558,2019-04-16,661.51,Dolar Americano
4559,2019-04-15,660.67,Dolar Americano
4560,2019-04-12,660.69,Dolar Americano
4561,2019-04-11,663.51,Dolar Americano
4562,2019-04-10,661.96,Dolar Americano
4563,2019-04-09,664.34,Dolar Americano
4564,2019-04-08,663.59,Dolar Americano
4565,2019-04-05,664.91,Dolar Americano
4566,2019-04-04,664.62,Dolar Americano
4567,2019-04-03,667.09,Dolar Americano
4568,2019-04-02,672.95,Dolar Americano
4569,2019-04-01,668.34,Dolar Americano
4570,2019-03-29,680.05,Dolar Americano
4571,2019-03-28,681.31,Dolar Americano
4572,2019-03-27,681.05,Dolar Americano
4573,2019-03-26,680.19,Dolar Americano
4574,2019-03-25,679.38,Dolar Americano
4575,2019-03-22,678.23,Dolar Americano
4576,2019-03-21,667.03,Dolar Americano
4577,2019-03-20,662.06,Dolar Americano
4578,2019-03-19,666.90,Dolar Americano
4579,2019-03-18,665.50,Dolar Americano
4580,2019-03-15,669.50,Dolar Americano
4581,2019-03-14,671.29,Dolar Americano
4582,2019-03-13,668.10,Dolar Americano
4583,2019-03-12,665.08,Dolar Americano
4584,2019-03-11,670.21,Dolar Americano
4585,2019-03-08,670.68,Dolar Americano
4586,2019-03-07,666.80,Dolar Americano
4587,2019-03-06,659.97,Dolar Americano
4588,2019-03-05,657.47,Dolar Americano
4589,2019-03-04,659.84,Dolar Americano
4590,2019-03-01,659.39,Dolar Americano
4591,2019-02-28,655.50,Dolar Americano
4592,2019-02-27,648.93,Dolar Americano
4593,2019-02-26,647.73,Dolar Americano
4594,2019-02-25,650.25,Dolar Americano
4595,2019-02-22,650.93,Dolar Americano
4596,2019-02-21,654.22,Dolar Americano
4597,2019-02-20,652.88,Dolar Americano
4598,2019-02-19,655.24,Dolar Americano
4599,2019-02-18,660.62,Dolar Americano
4600,2019-02-15,661.56,Dolar Americano
4601,2019-02-14,664.06,Dolar Americano
4602,2019-02-13,663.30,Dolar Americano
4603,2019-02-12,659.94,Dolar Americano
4604,2019-02-11,661.54,Dolar Americano
4605,2019-02-08,657.62,Dolar Americano
4606,2019-02-07,658.16,Dolar Americano
4607,2019-02-06,654.44,Dolar Americano
4608,2019-02-05,651.15,Dolar Americano
4609,2019-02-04,652.19,Dolar Americano
4610,2019-02-01,653.48,Dolar Americano
4611,2019-01-31,655.41,Dolar Americano
4612,2019-01-30,663.53,Dolar Americano
4613,2019-01-29,667.12,Dolar Americano
4614,2019-01-28,670.52,Dolar Americano
4615,2019-01-25,669.22,Dolar Americano
4616,2019-01-24,671.83,Dolar Americano
4617,2019-01-23,671.90,Dolar Americano
4618,2019-01-22,673.45,Dolar Americano
4619,2019-01-21,671.88,Dolar Americano
4620,2019-01-18,670.83,Dolar Americano
4621,2019-01-17,670.22,Dolar Americano
4622,2019-01-16,668.64,Dolar Americano
4623,2019-01-15,675.22,Dolar Americano
4624,2019-01-14,673.38,Dolar Americano
4625,2019-01-11,674.53,Dolar Americano
4626,2019-01-10,675.53,Dolar Americano
4627,2019-01-09,675.68,Dolar Americano
4628,2019-01-08,680.17,Dolar Americano
4629,2019-01-07,681.04,Dolar Americano
4630,2019-01-04,680.86,Dolar Americano
4631,2019-01-03,693.43,Dolar Americano
4632,2019-01-02,696.41,Dolar Americano
4633,2019-01-01,692.85,Dolar Americano
4634,2018-12-31,692.85,Dolar Americano
4635,2018-12-28,693.08,Dolar Americano
4636,2018-12-27,696.65,Dolar Americano
4637,2018-12-26,693.07,Dolar Americano
4638,2018-12-25,689.52,Dolar Americano
4639,2018-12-24,689.52,Dolar Americano
4640,2018-12-21,693.24,Dolar Americano
4641,2018-12-20,690.99,Dolar Americano
4642,2018-12-19,690.49,Dolar Americano
4643,2018-12-18,689.85,Dolar Americano
4644,2018-12-17,688.12,Dolar Americano
4645,2018-12-14,683.49,Dolar Americano
4646,2018-12-13,681.99,Dolar Americano
4647,2018-12-12,677.83,Dolar Americano
4648,2018-12-11,683.33,Dolar Americano
4649,2018-12-10,678.09,Dolar Americano
4650,2018-12-07,674.50,Dolar Americano
4651,2018-12-06,675.30,Dolar Americano
4652,2018-12-05,672.39,Dolar Americano
4653,2018-12-04,670.39,Dolar Americano
4654,2018-12-03,668.94,Dolar Americano
4655,2018-11-30,671.37,Dolar Americano
4656,2018-11-29,670.24,Dolar Americano
4657,2018-11-28,668.71,Dolar Americano
4658,2018-11-27,675.15,Dolar Americano
4659,2018-11-26,676.54,Dolar Americano
4660,2018-11-23,674.02,Dolar Americano
4661,2018-11-22,668.08,Dolar Americano
4662,2018-11-21,666.15,Dolar Americano
4663,2018-11-20,671.54,Dolar Americano
4664,2018-11-19,669.37,Dolar Americano
4665,2018-11-16,669.68,Dolar Americano
4666,2018-11-15,673.46,Dolar Americano
4667,2018-11-14,682.33,Dolar Americano
4668,2018-11-13,691.18,Dolar Americano
4669,2018-11-12,687.32,Dolar Americano
4670,2018-11-09,684.23,Dolar Americano
4671,2018-11-08,677.52,Dolar Americano
4672,2018-11-07,675.31,Dolar Americano
4673,2018-11-06,680.24,Dolar Americano
4674,2018-11-05,679.12,Dolar Americano
4675,2018-11-02,685.14,Dolar Americano
4676,2018-11-01,688.30,Dolar Americano
4677,2018-10-31,695.66,Dolar Americano
4678,2018-10-30,693.18,Dolar Americano
4679,2018-10-29,693.13,Dolar Americano
4680,2018-10-26,687.01,Dolar Americano
4681,2018-10-25,686.98,Dolar Americano
4682,2018-10-24,690.37,Dolar Americano
4683,2018-10-23,681.90,Dolar Americano
4684,2018-10-22,682.12,Dolar Americano
4685,2018-10-19,679.51,Dolar Americano
4686,2018-10-18,675.88,Dolar Americano
4687,2018-10-17,673.45,Dolar Americano
4688,2018-10-16,668.98,Dolar Americano
4689,2018-10-15,675.78,Dolar Americano
4690,2018-10-12,679.50,Dolar Americano
4691,2018-10-11,683.13,Dolar Americano
4692,2018-10-10,688.02,Dolar Americano
4693,2018-10-09,680.52,Dolar Americano
4694,2018-10-08,678.75,Dolar Americano
4695,2018-10-05,675.68,Dolar Americano
4696,2018-10-04,674.93,Dolar Americano
4697,2018-10-03,663.60,Dolar Americano
4698,2018-10-02,661.19,Dolar Americano
4699,2018-10-01,658.51,Dolar Americano
4700,2018-09-28,657.49,Dolar Americano
4701,2018-09-27,659.61,Dolar Americano
4702,2018-09-26,662.77,Dolar Americano
4703,2018-09-25,666.40,Dolar Americano
4704,2018-09-24,672.90,Dolar Americano
4705,2018-09-21,665.99,Dolar Americano
4706,2018-09-20,666.71,Dolar Americano
4707,2018-09-19,679.18,Dolar Americano
4708,2018-09-18,683.28,Dolar Americano
4709,2018-09-17,685.79,Dolar Americano
4710,2018-09-14,686.74,Dolar Americano
4711,2018-09-13,681.83,Dolar Americano
4712,2018-09-12,688.97,Dolar Americano
4713,2018-09-11,696.61,Dolar Americano
4714,2018-09-10,696.15,Dolar Americano
4715,2018-09-07,690.27,Dolar Americano
4716,2018-09-06,686.64,Dolar Americano
4717,2018-09-05,685.59,Dolar Americano
4718,2018-09-04,691.84,Dolar Americano
4719,2018-09-03,682.80,Dolar Americano
4720,2018-08-31,681.05,Dolar Americano
4721,2018-08-30,678.98,Dolar Americano
4722,2018-08-29,667.51,Dolar Americano
4723,2018-08-28,662.81,Dolar Americano
4724,2018-08-27,658.87,Dolar Americano
4725,2018-08-24,660.51,Dolar Americano
4726,2018-08-23,669.52,Dolar Americano
4727,2018-08-22,661.73,Dolar Americano
4728,2018-08-21,663.71,Dolar Americano
4729,2018-08-20,668.28,Dolar Americano
4730,2018-08-17,667.47,Dolar Americano
4731,2018-08-16,669.16,Dolar Americano
4732,2018-08-15,667.50,Dolar Americano
4733,2018-08-14,664.13,Dolar Americano
4734,2018-08-13,660.12,Dolar Americano
4735,2018-08-10,654.06,Dolar Americano
4736,2018-08-09,646.60,Dolar Americano
4737,2018-08-08,645.11,Dolar Americano
4738,2018-08-07,643.00,Dolar Americano
4739,2018-08-06,646.75,Dolar Americano
4740,2018-08-03,643.85,Dolar Americano
4741,2018-08-02,645.05,Dolar Americano
4742,2018-08-01,642.55,Dolar Americano
4743,2018-07-31,637.12,Dolar Americano
4744,2018-07-30,638.46,Dolar Americano
4745,2018-07-27,643.07,Dolar Americano
4746,2018-07-26,647.19,Dolar Americano
4747,2018-07-25,645.85,Dolar Americano
4748,2018-07-24,654.10,Dolar Americano
4749,2018-07-23,661.55,Dolar Americano
4750,2018-07-20,660.51,Dolar Americano
4751,2018-07-19,663.62,Dolar Americano
4752,2018-07-18,652.30,Dolar Americano
4753,2018-07-17,653.50,Dolar Americano
4754,2018-07-16,649.98,Dolar Americano
4755,2018-07-13,650.13,Dolar Americano
4756,2018-07-12,648.94,Dolar Americano
4757,2018-07-11,652.65,Dolar Americano
4758,2018-07-10,647.93,Dolar Americano
4759,2018-07-09,650.20,Dolar Americano
4760,2018-07-06,656.70,Dolar Americano
4761,2018-07-05,655.99,Dolar Americano
4762,2018-07-04,650.90,Dolar Americano
4763,2018-07-03,649.73,Dolar Americano
4764,2018-07-02,657.41,Dolar Americano
4765,2018-06-29,653.71,Dolar Americano
4766,2018-06-28,649.27,Dolar Americano
4767,2018-06-27,646.09,Dolar Americano
4768,2018-06-26,640.82,Dolar Americano
4769,2018-06-25,638.51,Dolar Americano
4770,2018-06-22,638.14,Dolar Americano
4771,2018-06-21,639.95,Dolar Americano
4772,2018-06-20,640.27,Dolar Americano
4773,2018-06-19,640.03,Dolar Americano
4774,2018-06-18,636.60,Dolar Americano
4775,2018-06-15,632.47,Dolar Americano
4776,2018-06-14,637.98,Dolar Americano
4777,2018-06-13,634.35,Dolar Americano
4778,2018-06-12,637.40,Dolar Americano
4779,2018-06-11,633.14,Dolar Americano
4780,2018-06-08,629.88,Dolar Americano
4781,2018-06-07,630.70,Dolar Americano
4782,2018-06-06,627.70,Dolar Americano
4783,2018-06-05,633.52,Dolar Americano
4784,2018-06-04,631.16,Dolar Americano
4785,2018-06-01,631.29,Dolar Americano
4786,2018-05-31,630.39,Dolar Americano
4787,2018-05-30,627.05,Dolar Americano
4788,2018-05-29,629.22,Dolar Americano
4789,2018-05-28,624.19,Dolar Americano
4790,2018-05-25,624.53,Dolar Americano
4791,2018-05-24,626.68,Dolar Americano
4792,2018-05-23,622.77,Dolar Americano
4793,2018-05-22,623.97,Dolar Americano
4794,2018-05-21,636.57,Dolar Americano
4795,2018-05-18,637.26,Dolar Americano
4796,2018-05-17,632.49,Dolar Americano
4797,2018-05-16,630.17,Dolar Americano
4798,2018-05-15,632.17,Dolar Americano
4799,2018-05-14,625.03,Dolar Americano
4800,2018-05-11,618.99,Dolar Americano
4801,2018-05-10,622.94,Dolar Americano
4802,2018-05-09,634.20,Dolar Americano
4803,2018-05-08,634.22,Dolar Americano
4804,2018-05-07,629.27,Dolar Americano
4805,2018-05-04,622.08,Dolar Americano
4806,2018-05-03,618.37,Dolar Americano
4807,2018-05-02,617.26,Dolar Americano
4808,2018-05-01,613.29,Dolar Americano
4809,2018-04-30,613.18,Dolar Americano
4810,2018-04-27,606.00,Dolar Americano
4811,2018-04-26,602.20,Dolar Americano
4812,2018-04-25,603.40,Dolar Americano
4813,2018-04-24,598.50,Dolar Americano
4814,2018-04-23,602.85,Dolar Americano
4815,2018-04-20,596.20,Dolar Americano
4816,2018-04-19,595.29,Dolar Americano
4817,2018-04-18,593.99,Dolar Americano
4818,2018-04-17,596.46,Dolar Americano
4819,2018-04-16,595.98,Dolar Americano
4820,2018-04-13,595.91,Dolar Americano
4821,2018-04-12,596.63,Dolar Americano
4822,2018-04-11,597.53,Dolar Americano
4823,2018-04-10,600.20,Dolar Americano
4824,2018-04-09,604.09,Dolar Americano
4825,2018-04-06,604.57,Dolar Americano
4826,2018-04-05,603.68,Dolar Americano
4827,2018-04-04,602.56,Dolar Americano
4828,2018-04-03,602.55,Dolar Americano
4829,2018-04-02,604.69,Dolar Americano
4830,2018-03-30,603.40,Dolar Americano
4831,2018-03-29,603.40,Dolar Americano
4832,2018-03-28,603.55,Dolar Americano
4833,2018-03-27,605.72,Dolar Americano
4834,2018-03-26,604.14,Dolar Americano
4835,2018-03-23,608.23,Dolar Americano
4836,2018-03-22,608.88,Dolar Americano
4837,2018-03-21,603.98,Dolar Americano
4838,2018-03-20,609.73,Dolar Americano
4839,2018-03-19,609.15,Dolar Americano
4840,2018-03-16,608.23,Dolar Americano
4841,2018-03-15,605.41,Dolar Americano
4842,2018-03-14,601.24,Dolar Americano
4843,2018-03-13,602.86,Dolar Americano
4844,2018-03-12,603.50,Dolar Americano
4845,2018-03-09,602.02,Dolar Americano
4846,2018-03-08,606.01,Dolar Americano
4847,2018-03-07,603.05,Dolar Americano
4848,2018-03-06,599.85,Dolar Americano
4849,2018-03-05,598.10,Dolar Americano
4850,2018-03-02,598.57,Dolar Americano
4851,2018-03-01,595.67,Dolar Americano
4852,2018-02-28,594.74,Dolar Americano
4853,2018-02-27,591.61,Dolar Americano
4854,2018-02-26,587.53,Dolar Americano
4855,2018-02-23,590.00,Dolar Americano
4856,2018-02-22,592.10,Dolar Americano
4857,2018-02-21,594.70,Dolar Americano
4858,2018-02-20,594.65,Dolar Americano
4859,2018-02-19,594.13,Dolar Americano
4860,2018-02-16,593.30,Dolar Americano
4861,2018-02-15,592.75,Dolar Americano
4862,2018-02-14,593.65,Dolar Americano
4863,2018-02-13,597.95,Dolar Americano
4864,2018-02-12,597.73,Dolar Americano
4865,2018-02-09,604.25,Dolar Americano
4866,2018-02-08,602.80,Dolar Americano
4867,2018-02-07,598.93,Dolar Americano
4868,2018-02-06,598.77,Dolar Americano
4869,2018-02-05,602.45,Dolar Americano
4870,2018-02-02,602.75,Dolar Americano
4871,2018-02-01,597.25,Dolar Americano
4872,2018-01-31,602.15,Dolar Americano
4873,2018-01-30,606.57,Dolar Americano
4874,2018-01-29,603.27,Dolar Americano
4875,2018-01-26,602.30,Dolar Americano
4876,2018-01-25,599.03,Dolar Americano
4877,2018-01-24,602.39,Dolar Americano
4878,2018-01-23,608.99,Dolar Americano
4879,2018-01-22,604.89,Dolar Americano
4880,2018-01-19,607.39,Dolar Americano
4881,2018-01-18,605.31,Dolar Americano
4882,2018-01-17,606.54,Dolar Americano
4883,2018-01-16,606.51,Dolar Americano
4884,2018-01-15,602.60,Dolar Americano
4885,2018-01-12,603.25,Dolar Americano
4886,2018-01-11,605.26,Dolar Americano
4887,2018-01-10,608.40,Dolar Americano
4888,2018-01-09,607.35,Dolar Americano
4889,2018-01-08,605.46,Dolar Americano
4890,2018-01-05,604.90,Dolar Americano
4891,2018-01-04,605.15,Dolar Americano
4892,2018-01-03,606.80,Dolar Americano
4893,2018-01-02,605.90,Dolar Americano
4894,2018-01-01,614.65,Dolar Americano
4895,2017-12-29,614.65,Dolar Americano
4896,2017-12-28,614.46,Dolar Americano
4897,2017-12-27,615.85,Dolar Americano
4898,2017-12-26,618.77,Dolar Americano
4899,2017-12-25,622.25,Dolar Americano
4900,2017-12-22,621.86,Dolar Americano
4901,2017-12-21,620.18,Dolar Americano
