"id","fecha","razon_uso","descripcion","lugar_de_uso","monto","id_deuda","periodo_fact_c_diaria","nombre_deudor","periodo_id_deuda"
A013157,2024-01-09,P.VIAJE,recreacion: nombre_8,P.VIAJE8,317244.0,D237,202401,nombre_8,202312
A013208,2024-01-11,P.VIAJE,deuda: nombre_15,P.VIAJE4,-56899.5,D170,202401,nombre_15,202311
A013210,2024-01-11,P.VIAJE,deuda: nombre_8,P.VIAJE5,-13631.535,D170,202401,nombre_8,202311
A013212,2024-01-11,P.VIAJE,deuda: nombre_4,P.VIAJE6,-29976.96,D170,202401,nombre_4,202311
A013214,2024-01-11,P.VIAJE,deuda: nombre_16,P.VIAJE7,-23991.510000000002,D170,202401,nombre_16,202311
A013216,2024-01-12,P.VIAJE,deuda: nombre_19,P.VIAJE8,-118587.0,D170,202401,nombre_19,202311
A013218,2024-01-12,P.VIAJE,deuda: nombre_17,P.VIAJE9,-71281.5,D170,202401,nombre_17,202311
A013220,2024-01-12,P.VIAJE,deuda: nombre_13,P.VIAJE10,-21204.645,D170,202401,nombre_13,202311
A013222,2024-01-12,P.VIAJE,deuda: nombre_1,P.VIAJE1,-53559.21,D170,202401,nombre_1,202311
A013224,2024-01-12,P.VIAJE,deuda: nombre_1,P.VIAJE2,-42701.505,D170,202401,nombre_1,202311
A013226,2024-01-12,P.VIAJE,deuda: nombre_1,P.VIAJE3,-35931.39,D170,202401,nombre_1,202311
A013230,2024-01-13,P.VIAJE,deuda: nombre_17,P.VIAJE4,-229295.26499999998,D170,202401,nombre_17,202311
A013232,2024-01-13,P.VIAJE,deuda: nombre_16,P.VIAJE5,-63350.25,D170,202401,nombre_16,202311
A013234,2024-01-13,P.VIAJE,deuda: nombre_1,P.VIAJE6,-80481.045,D170,202401,nombre_1,202311
A013236,2024-01-13,P.VIAJE,deuda: nombre_2,P.VIAJE7,-113056.98,D170,202401,nombre_2,202311
A013238,2024-01-13,P.VIAJE,deuda: nombre_17,P.VIAJE8,-44801.7,D170,202401,nombre_17,202311
A013240,2024-01-13,P.VIAJE,deuda: nombre_18,P.VIAJE9,-64540.29,D170,202401,nombre_18,202311
A013242,2024-01-13,P.VIAJE,deuda: nombre_10,P.VIAJE10,-147298.83000000002,D170,202401,nombre_10,202311
A013244,2024-01-13,P.VIAJE,deuda: nombre_18,P.VIAJE1,-166985.95500000002,D170,202401,nombre_18,202311
A013339,2024-02-05,P.VIAJE,deuda: nombre_16,P.VIAJE2,56887.5,D170,202402,nombre_16,202311
A013340,2024-02-05,P.VIAJE,deuda: nombre_9,P.VIAJE3,13619.535,D170,202402,nombre_9,202311
A013341,2024-02-05,P.VIAJE,deuda: nombre_5,P.VIAJE4,29964.96,D170,202402,nombre_5,202311
A013342,2024-02-05,P.VIAJE,deuda: nombre_17,P.VIAJE5,23979.510000000002,D170,202402,nombre_17,202311
A013343,2024-02-05,P.VIAJE,deuda: nombre_20,P.VIAJE6,118575.0,D170,202402,nombre_20,202311
A013344,2024-02-05,P.VIAJE,deuda: nombre_18,P.VIAJE7,71269.5,D170,202402,nombre_18,202311
A013345,2024-02-05,P.VIAJE,deuda: nombre_14,P.VIAJE8,21192.645,D170,202402,nombre_14,202311
A013346,2024-02-05,P.VIAJE,deuda: nombre_2,P.VIAJE9,53547.21,D170,202402,nombre_2,202311
A013347,2024-02-05,P.VIAJE,deuda: nombre_2,P.VIAJE10,42689.505,D170,202402,nombre_2,202311
A013348,2024-02-05,P.VIAJE,deuda: nombre_2,P.VIAJE1,35919.39,D170,202402,nombre_2,202311
A013349,2024-02-05,P.VIAJE,deuda: nombre_19,P.VIAJE2,229283.26499999998,D170,202402,nombre_19,202311
A013350,2024-02-05,P.VIAJE,deuda: nombre_19,P.VIAJE3,63338.25,D170,202402,nombre_19,202311
A013351,2024-02-05,P.VIAJE,deuda: nombre_3,P.VIAJE4,80469.045,D170,202402,nombre_3,202311
A013352,2024-02-05,P.VIAJE,deuda: nombre_4,P.VIAJE5,113044.98,D170,202402,nombre_4,202311
A013353,2024-02-05,P.VIAJE,deuda: nombre_20,P.VIAJE6,44892.63,D170,202402,nombre_20,202311
A013354,2024-02-05,P.VIAJE,deuda: nombre_1,P.VIAJE7,64528.29,D170,202402,nombre_1,202311
A013355,2024-02-05,P.VIAJE,deuda: nombre_11,P.VIAJE8,147286.83000000002,D170,202402,nombre_11,202311
A013356,2024-02-05,P.VIAJE,deuda: nombre_20,P.VIAJE9,166973.95500000002,D170,202402,nombre_20,202311
A013419,2024-02-19,P.VIAJE,deuda: nombre_13,P.VIAJE10,-41670.795,D170,202402,nombre_13,202311
A013421,2024-02-20,P.VIAJE,deuda: nombre_10,P.VIAJE1,-32173.739999999998,D170,202402,nombre_10,202311
A013423,2024-02-20,P.VIAJE,deuda: nombre_12,P.VIAJE2,-7836.4349999999995,D170,202402,nombre_12,202311
A013476,2024-03-01,P.VIAJE,deuda: nombre_6,P.VIAJE3,-70610.34,D170,202403,nombre_6,202311
A013487,2024-03-03,P.VIAJE,deuda: nombre_19,P.VIAJE4,-46534.590000000004,D170,202403,nombre_19,202311
A013493,2024-03-03,P.VIAJE,deuda: nombre_17,P.VIAJE5,-18335.295000000002,D170,202403,nombre_17,202311
A013498,2024-03-08,P.VIAJE,deuda: nombre_3,P.VIAJE6,-27202.079999999998,D170,202403,nombre_3,202311
A013514,2024-03-09,P.VIAJE,deuda: nombre_17,P.VIAJE7,-19475.280000000002,D170,202403,nombre_17,202311
A013519,2024-03-11,P.VIAJE,deuda: nombre_14,P.VIAJE8,-22412.31,D170,202403,nombre_14,202311
A013521,2024-03-11,P.VIAJE,deuda: nombre_6,P.VIAJE9,-23450.07,D170,202403,nombre_6,202311
A013523,2024-03-11,P.VIAJE,deuda: nombre_13,P.VIAJE10,-37777.08,D170,202403,nombre_13,202311
A013525,2024-03-11,P.VIAJE,deuda: nombre_13,P.VIAJE1,-32567.482500000002,D170,202403,nombre_13,202311
A013527,2024-03-11,P.VIAJE,deuda: nombre_16,P.VIAJE2,-11728.035,D170,202403,nombre_16,202311
A013529,2024-03-11,P.VIAJE,deuda: nombre_16,P.VIAJE3,-41084.587499999994,D170,202403,nombre_16,202311
A013547,2024-03-11,P.VIAJE,deuda: nombre_11,P.VIAJE4,-26031.074999999997,D170,202403,nombre_11,202311
A013549,2024-03-11,P.VIAJE,deuda: nombre_9,P.VIAJE5,-32537.1675,D170,202403,nombre_9,202311
A013551,2024-03-11,P.VIAJE,deuda: nombre_18,P.VIAJE6,-15621.045,D170,202403,nombre_18,202311
A013553,2024-03-11,P.VIAJE,deuda: nombre_14,P.VIAJE7,-10233.787499999999,D170,202403,nombre_14,202311
A013556,2024-03-12,P.VIAJE,deuda: nombre_5,P.VIAJE8,-19524.63,D170,202403,nombre_5,202311
A013558,2024-03-12,P.VIAJE,deuda: nombre_9,P.VIAJE9,-34488.96,D170,202403,nombre_9,202311
A013560,2024-03-12,P.VIAJE,deuda: nombre_11,P.VIAJE10,-28633.5825,D170,202403,nombre_11,202311
A013562,2024-03-12,P.VIAJE,deuda: nombre_15,P.VIAJE1,-16922.1225,D170,202403,nombre_15,202311
A013564,2024-03-12,P.VIAJE,deuda: nombre_3,P.VIAJE2,-24729.645,D170,202403,nombre_3,202311
A013566,2024-03-12,P.VIAJE,deuda: nombre_11,P.VIAJE3,-20826.06,D170,202403,nombre_11,202311
A013568,2024-03-12,P.VIAJE,deuda: nombre_7,P.VIAJE4,-41645.7675,D170,202403,nombre_7,202311
A013570,2024-03-12,P.VIAJE,deuda: nombre_15,P.VIAJE5,-12279.345,D170,202403,nombre_15,202311
A013572,2024-03-12,P.VIAJE,deuda: nombre_15,P.VIAJE6,-5868.075000000001,D170,202403,nombre_15,202311
A013574,2024-03-12,P.VIAJE,deuda: nombre_15,P.VIAJE7,-19247.2125,D170,202403,nombre_15,202311
A013576,2024-03-12,P.VIAJE,deuda: nombre_7,P.VIAJE8,-26936.6475,D170,202403,nombre_7,202311
A013578,2024-03-12,P.VIAJE,deuda: nombre_20,P.VIAJE9,-30827.19,D170,202403,nombre_20,202311
A013580,2024-03-12,P.VIAJE,deuda: nombre_20,P.VIAJE10,-13471.5,D170,202403,nombre_20,202311
A013590,2024-03-13,P.VIAJE,deuda: nombre_17,P.VIAJE1,-20441.482500000002,D170,202403,nombre_17,202311
A013592,2024-03-13,P.VIAJE,deuda: nombre_4,P.VIAJE2,-20829.232500000002,D170,202403,nombre_4,202311
A013594,2024-03-13,P.VIAJE,deuda: nombre_11,P.VIAJE3,-16758.915,D170,202403,nombre_11,202311
A013596,2024-03-13,P.VIAJE,deuda: nombre_5,P.VIAJE4,-15561.4725,D170,202403,nombre_5,202311
A013598,2024-03-13,P.VIAJE,deuda: nombre_19,P.VIAJE5,-19450.2525,D170,202403,nombre_19,202311
A013600,2024-03-13,P.VIAJE,deuda: nombre_4,P.VIAJE6,-24751.8525,D170,202403,nombre_4,202311
A013602,2024-03-13,P.VIAJE,deuda: nombre_13,P.VIAJE7,-16805.7975,D170,202403,nombre_13,202311
A013609,2024-03-15,P.VIAJE,deuda: nombre_9,P.VIAJE8,-7741.612499999999,D170,202403,nombre_9,202311
A013630,2024-03-23,P.VIAJE,deuda: nombre_3,P.VIAJE9,-12230.7,D173,202403,nombre_3,202403
A013631,2024-03-23,P.VIAJE,deuda: nombre_4,P.VIAJE10,10569.0,D173,202403,nombre_4,202403
A013642-1,2024-03-27,P.VIAJE,deuda: nombre_19,P.VIAJE1,-13189.5,D173,202403,nombre_19,202403
A013646,2024-03-27,P.VIAJE,deuda: nombre_10,P.VIAJE2,-4165.5,D173,202403,nombre_10,202403
A013648,2024-03-27,P.VIAJE,deuda: nombre_3,P.VIAJE3,21144.0,D173,202403,nombre_3,202403
A013654,2024-03-27,P.VIAJE,deuda: nombre_12,P.VIAJE4,10569.0,D173,202403,nombre_12,202403
A013655,2024-03-27,P.VIAJE,deuda: nombre_20,P.VIAJE5,21144.0,D173,202403,nombre_20,202403
A013659,2024-03-27,P.VIAJE,deuda: nombre_13,P.VIAJE6,-17687.4,D173,202403,nombre_13,202403
A013659-1,2024-03-27,P.VIAJE,deuda: nombre_1,P.VIAJE7,-17687.4,D173,202403,nombre_1,202403
A013680,2024-04-01,RECREACION,deuda: nombre_7,RECREACION10,-16432.5,D174,202404,nombre_7,202404
A013681,2024-04-01,RECREACION,deuda: nombre_8,RECREACION1,17619.0,D174,202404,nombre_8,202404
A013686,2024-04-02,P.VIAJE,deuda: nombre_14,P.VIAJE8,41658.795,D170,202404,nombre_14,202311
A013687,2024-04-02,P.VIAJE,deuda: nombre_11,P.VIAJE9,32161.739999999998,D170,202404,nombre_11,202311
A013688,2024-04-02,P.VIAJE,deuda: nombre_13,P.VIAJE10,7887.885,D170,202404,nombre_13,202311
A013689,2024-04-02,P.VIAJE,deuda: nombre_7,P.VIAJE1,70598.34,D170,202404,nombre_7,202311
A013690,2024-04-02,P.VIAJE,deuda: nombre_20,P.VIAJE2,46522.590000000004,D170,202404,nombre_20,202311
A013691,2024-04-02,P.VIAJE,deuda: nombre_18,P.VIAJE3,18323.295000000002,D170,202404,nombre_18,202311
A013692,2024-04-02,P.VIAJE,deuda: nombre_4,P.VIAJE4,27190.079999999998,D170,202404,nombre_4,202311
A013693,2024-04-02,P.VIAJE,deuda: nombre_18,P.VIAJE5,19463.280000000002,D170,202404,nombre_18,202311
A013694,2024-04-02,P.VIAJE,deuda: nombre_15,P.VIAJE6,22400.31,D170,202404,nombre_15,202311
A013695,2024-04-02,P.VIAJE,deuda: nombre_7,P.VIAJE7,23438.07,D170,202404,nombre_7,202311
A013696,2024-04-02,P.VIAJE,deuda: nombre_14,P.VIAJE8,37765.08,D170,202404,nombre_14,202311
A013697,2024-04-02,P.VIAJE,deuda: nombre_14,P.VIAJE9,32555.482500000002,D170,202404,nombre_14,202311
A013698,2024-04-02,P.VIAJE,deuda: nombre_17,P.VIAJE10,11716.035,D170,202404,nombre_17,202311
A013699,2024-04-02,P.VIAJE,deuda: nombre_17,P.VIAJE1,41072.587499999994,D170,202404,nombre_17,202311
A013700,2024-04-02,P.VIAJE,deuda: nombre_12,P.VIAJE2,26019.074999999997,D170,202404,nombre_12,202311
A013701,2024-04-02,P.VIAJE,deuda: nombre_10,P.VIAJE3,32525.1675,D170,202404,nombre_10,202311
A013702,2024-04-02,P.VIAJE,deuda: nombre_19,P.VIAJE4,15609.045,D170,202404,nombre_19,202311
A013703,2024-04-02,P.VIAJE,deuda: nombre_15,P.VIAJE5,10221.787499999999,D170,202404,nombre_15,202311
A013704,2024-04-02,P.VIAJE,deuda: nombre_6,P.VIAJE6,19512.63,D170,202404,nombre_6,202311
A013705,2024-04-02,P.VIAJE,deuda: nombre_10,P.VIAJE7,34476.96,D170,202404,nombre_10,202311
A013706,2024-04-02,P.VIAJE,deuda: nombre_12,P.VIAJE8,28621.5825,D170,202404,nombre_12,202311
A013707,2024-04-02,P.VIAJE,deuda: nombre_16,P.VIAJE9,16910.1225,D170,202404,nombre_16,202311
A013708,2024-04-02,P.VIAJE,deuda: nombre_4,P.VIAJE10,24717.645,D170,202404,nombre_4,202311
A013709,2024-04-02,P.VIAJE,deuda: nombre_12,P.VIAJE1,20814.06,D170,202404,nombre_12,202311
A013710,2024-04-02,P.VIAJE,deuda: nombre_8,P.VIAJE2,41633.7675,D170,202404,nombre_8,202311
A013711,2024-04-02,P.VIAJE,deuda: nombre_16,P.VIAJE3,12267.345,D170,202404,nombre_16,202311
A013712,2024-04-02,P.VIAJE,deuda: nombre_16,P.VIAJE4,5856.075000000001,D170,202404,nombre_16,202311
A013713,2024-04-02,P.VIAJE,deuda: nombre_16,P.VIAJE5,19235.2125,D170,202404,nombre_16,202311
A013714,2024-04-02,P.VIAJE,deuda: nombre_8,P.VIAJE6,26924.6475,D170,202404,nombre_8,202311
A013715,2024-04-02,P.VIAJE,deuda: nombre_1,P.VIAJE7,30815.19,D170,202404,nombre_1,202311
A013716,2024-04-02,P.VIAJE,deuda: nombre_1,P.VIAJE8,13459.5,D170,202404,nombre_1,202311
A013717,2024-04-02,P.VIAJE,deuda: nombre_18,P.VIAJE9,20429.482500000002,D170,202404,nombre_18,202311
A013718,2024-04-02,P.VIAJE,deuda: nombre_5,P.VIAJE10,20817.232500000002,D170,202404,nombre_5,202311
A013719,2024-04-02,P.VIAJE,deuda: nombre_12,P.VIAJE1,16746.915,D170,202404,nombre_12,202311
A013720,2024-04-02,P.VIAJE,deuda: nombre_6,P.VIAJE2,15549.4725,D170,202404,nombre_6,202311
A013721,2024-04-02,P.VIAJE,deuda: nombre_20,P.VIAJE3,19438.2525,D170,202404,nombre_20,202311
A013722,2024-04-02,P.VIAJE,deuda: nombre_5,P.VIAJE4,24739.8525,D170,202404,nombre_5,202311
A013723,2024-04-02,P.VIAJE,deuda: nombre_14,P.VIAJE5,16793.7975,D170,202404,nombre_14,202311
A013724,2024-04-02,P.VIAJE,deuda: nombre_10,P.VIAJE6,7729.612499999999,D170,202404,nombre_10,202311
A013763,2024-04-08,P.VIAJE,deuda: nombre_4,P.VIAJE7,-69096.00000000001,D170,202404,nombre_4,202311
A013764-1,2024-04-09,P.VIAJE,deuda: nombre_16,P.VIAJE8,-1576.74,D170,202404,nombre_16,202311
A013765-1,2024-04-09,P.VIAJE,deuda: nombre_5,P.VIAJE9,-3838.0274999999997,D170,202404,nombre_5,202311
A013766-1,2024-04-09,P.VIAJE,deuda: nombre_7,P.VIAJE10,-7545.2699999999995,D170,202404,nombre_7,202311
A013767-1,2024-04-09,P.VIAJE,deuda: nombre_4,P.VIAJE1,-7341.525,D170,202404,nombre_4,202311
A013768,2024-04-09,P.VIAJE,deuda: nombre_1,P.VIAJE2,-3045.96,D170,202404,nombre_1,202311
A013769,2024-04-09,P.VIAJE,deuda: nombre_4,P.VIAJE3,-2723.07,D170,202404,nombre_4,202311
A013773-1,2024-04-09,P.VIAJE,deuda: nombre_1,P.VIAJE4,-879.1425,D170,202404,nombre_1,202311
A013774-1,2024-04-09,P.VIAJE,deuda: nombre_3,P.VIAJE5,-1105.4475,D170,202404,nombre_3,202311
A013775-1,2024-04-09,P.VIAJE,deuda: nombre_15,P.VIAJE6,-627.8100000000001,D170,202404,nombre_15,202311
A013776-1,2024-04-09,P.VIAJE,deuda: nombre_11,P.VIAJE7,-1784.01,D170,202404,nombre_11,202311
A013777-1,2024-04-09,P.VIAJE,deuda: nombre_10,P.VIAJE8,-1237.2825,D170,202404,nombre_10,202311
A013778-1,2024-04-09,P.VIAJE,deuda: nombre_9,P.VIAJE9,-100.11749999999999,D170,202404,nombre_9,202311
A013779-1,2024-04-09,P.VIAJE,deuda: nombre_18,P.VIAJE10,-2198.55,D170,202404,nombre_18,202311
A013780-1,2024-04-09,P.VIAJE,deuda: nombre_5,P.VIAJE1,-2883.4575,D170,202404,nombre_5,202311
A013781-1,2024-04-09,P.VIAJE,deuda: nombre_12,P.VIAJE2,-1501.305,D170,202404,nombre_12,202311
A013782-1,2024-04-09,P.VIAJE,deuda: nombre_2,P.VIAJE3,-1507.65,D170,202404,nombre_2,202311
A013783-1,2024-04-09,P.VIAJE,deuda: nombre_19,P.VIAJE4,-1230.9375,D170,202404,nombre_19,202311
A013784-1,2024-04-09,P.VIAJE,deuda: nombre_17,P.VIAJE5,-759.9975000000001,D170,202404,nombre_17,202311
A013785-1,2024-04-09,P.VIAJE,deuda: nombre_18,P.VIAJE6,-621.8175,D170,202404,nombre_18,202311
A013786-1,2024-04-09,P.VIAJE,deuda: nombre_11,P.VIAJE7,-634.155,D170,202404,nombre_11,202311
A013787-1,2024-04-09,P.VIAJE,deuda: nombre_14,P.VIAJE8,-345.10499999999996,D170,202404,nombre_14,202311
A013788,2024-04-09,P.VIAJE,deuda: nombre_19,P.VIAJE9,-2506.6349999999998,D170,202404,nombre_19,202311
A013789-1,2024-04-09,P.VIAJE,deuda: nombre_11,P.VIAJE10,-979.9575,D170,202404,nombre_11,202311
A013790-1,2024-04-09,P.VIAJE,deuda: nombre_20,P.VIAJE1,-11314.5525,D170,202404,nombre_20,202311
A013791-1,2024-04-09,P.VIAJE,deuda: nombre_19,P.VIAJE2,-2518.9725000000003,D170,202404,nombre_19,202311
A013792-1,2024-04-09,P.VIAJE,deuda: nombre_17,P.VIAJE3,-5207.8425,D170,202404,nombre_17,202311
A013794-1,2024-04-10,P.VIAJE,deuda: nombre_1,P.VIAJE4,-12615.9825,D170,202404,nombre_1,202311
A013795-1,2024-04-10,P.VIAJE,deuda: nombre_20,P.VIAJE5,-1582.3799999999999,D170,202404,nombre_20,202311
A013796-1,2024-04-10,P.VIAJE,deuda: nombre_9,P.VIAJE6,-1897.1625,D170,202404,nombre_9,202311
A013798,2024-04-10,P.VIAJE,deuda: nombre_14,P.VIAJE7,-88262.12999999999,D170,202404,nombre_14,202311
A013799,2024-04-10,P.VIAJE,deuda: nombre_2,P.VIAJE8,-20307.18,D170,202404,nombre_2,202311
A013802-1,2024-04-11,P.VIAJE,deuda: nombre_11,P.VIAJE9,-4398.8550000000005,D170,202404,nombre_11,202311
A013803,2024-04-11,P.VIAJE,deuda: nombre_15,P.VIAJE10,-15066.914999999999,D170,202404,nombre_15,202311
A013805-1,2024-04-11,P.VIAJE,deuda: nombre_3,P.VIAJE1,-5026.304999999999,D170,202404,nombre_3,202311
A013806-1,2024-04-11,P.VIAJE,deuda: nombre_7,P.VIAJE2,-15067.2675,D170,202404,nombre_7,202311
A013807-1,2024-04-11,P.VIAJE,deuda: nombre_13,P.VIAJE3,-6281.5575,D170,202404,nombre_13,202311
A013808-1,2024-04-11,P.VIAJE,deuda: nombre_1,P.VIAJE4,-8791.710000000001,D170,202404,nombre_1,202311
A013809-1,2024-04-11,P.VIAJE,deuda: nombre_10,P.VIAJE5,-2516.1524999999997,D170,202404,nombre_10,202311
A013810-1,2024-04-11,P.VIAJE,deuda: nombre_7,P.VIAJE6,-6915.0,D170,202404,nombre_7,202311
A013811-1,2024-04-11,P.VIAJE,deuda: nombre_1,P.VIAJE7,-7536.4574999999995,D170,202404,nombre_1,202311
A013813,2024-04-12,P.VIAJE,deuda: nombre_20,P.VIAJE8,-4384.755,D170,202404,nombre_20,202311
A013814,2024-04-12,P.VIAJE,deuda: nombre_11,P.VIAJE9,-3759.42,D170,202404,nombre_11,202311
A013815-1,2024-04-12,P.VIAJE,deuda: nombre_3,P.VIAJE10,-8763.51,D170,202404,nombre_3,202311
A013816-1,2024-04-12,P.VIAJE,deuda: nombre_20,P.VIAJE1,-5635.7775,D170,202404,nombre_20,202311
A013818-1,2024-04-12,P.VIAJE,deuda: nombre_13,P.VIAJE2,-1811.5049999999999,D170,202404,nombre_13,202311
A013819-1,2024-04-12,P.VIAJE,deuda: nombre_6,P.VIAJE3,-798.0675,D170,202404,nombre_6,202311
A013820-1,2024-04-12,P.VIAJE,deuda: nombre_20,P.VIAJE4,-886.545,D170,202404,nombre_20,202311
A013821,2024-04-12,P.VIAJE,deuda: nombre_12,P.VIAJE5,-2350.125,D170,202404,nombre_12,202311
A013822-1,2024-04-12,P.VIAJE,deuda: nombre_18,P.VIAJE6,-265.7925,D170,202404,nombre_18,202311
A013823-1,2024-04-12,P.VIAJE,deuda: nombre_4,P.VIAJE7,-1266.8925000000002,D170,202404,nombre_4,202311
A013824-1,2024-04-12,P.VIAJE,deuda: nombre_19,P.VIAJE8,-1266.8925000000002,D170,202404,nombre_19,202311
A013825-1,2024-04-12,P.VIAJE,deuda: nombre_12,P.VIAJE9,-765.99,D170,202404,nombre_12,202311
A013827-1,2024-04-13,P.VIAJE,deuda: nombre_2,P.VIAJE10,-4403.4375,D170,202404,nombre_2,202311
A013828,2024-04-13,P.VIAJE,deuda: nombre_3,P.VIAJE1,20094.96,D170,202404,nombre_3,202311
A013829,2024-04-13,P.VIAJE,deuda: nombre_6,P.VIAJE2,-3146.7749999999996,D170,202404,nombre_6,202311
A013830,2024-04-13,P.VIAJE,deuda: nombre_1,P.VIAJE3,-15083.130000000001,D170,202404,nombre_1,202311
A013834-1,2024-04-13,P.VIAJE,deuda: nombre_16,P.VIAJE4,-5534.257500000001,D170,202404,nombre_16,202311
A013835,2024-04-13,P.VIAJE,deuda: nombre_1,P.VIAJE5,-3775.6349999999998,D170,202404,nombre_1,202311
A013836-1,2024-04-13,P.VIAJE,deuda: nombre_14,P.VIAJE6,-7544.5650000000005,D170,202404,nombre_14,202311
A013837-1,2024-04-13,P.VIAJE,deuda: nombre_16,P.VIAJE7,-1890.465,D170,202404,nombre_16,202311
A013838,2024-04-14,P.VIAJE,deuda: nombre_6,P.VIAJE8,-1513.9950000000001,D170,202404,nombre_6,202311
A013839-1,2024-04-14,P.VIAJE,deuda: nombre_16,P.VIAJE9,-11929.3125,D170,202404,nombre_16,202311
A013842,2024-04-14,P.VIAJE,deuda: nombre_1,P.VIAJE10,-1890.465,D170,202404,nombre_1,202311
A013844,2024-04-14,P.VIAJE,deuda: nombre_18,P.VIAJE1,-5031.945000000001,D170,202404,nombre_18,202311
A013845,2024-04-14,P.VIAJE,deuda: nombre_2,P.VIAJE2,-5533.905,D170,202404,nombre_2,202311
A013846-1,2024-04-14,P.VIAJE,deuda: nombre_2,P.VIAJE3,-6288.255,D170,202404,nombre_2,202311
A013847-1,2024-04-14,P.VIAJE,deuda: nombre_3,P.VIAJE4,-6288.255,D170,202404,nombre_3,202311
A013848-1,2024-04-14,P.VIAJE,deuda: nombre_3,P.VIAJE5,-5031.5925,D170,202404,nombre_3,202311
A013849-1,2024-04-14,P.VIAJE,deuda: nombre_13,P.VIAJE6,-7544.5650000000005,D170,202404,nombre_13,202311
A013850-1,2024-04-14,P.VIAJE,deuda: nombre_5,P.VIAJE7,-3146.7749999999996,D170,202404,nombre_5,202311
A013852-1,2024-04-15,P.VIAJE,deuda: nombre_4,P.VIAJE8,-2078.7,D170,202404,nombre_4,202311
A013854,2024-04-15,P.VIAJE,deuda: nombre_4,P.VIAJE7,-910466.265,D170,202404,nombre_4,202311
A013855-1,2024-04-15,P.VIAJE,deuda: nombre_12,P.VIAJE9,-9554.8725,D170,202404,nombre_12,202311
A013856,2024-04-15,P.VIAJE,deuda: nombre_3,P.VIAJE10,-696.9000000000001,D170,202404,nombre_3,202311
A013857-1,2024-04-15,P.VIAJE,deuda: nombre_7,P.VIAJE1,-3149.2425,D170,202404,nombre_7,202311
A013858,2024-04-15,P.VIAJE,deuda: nombre_4,P.VIAJE2,-5035.47,D170,202404,nombre_4,202311
A013860-1,2024-04-15,P.VIAJE,deuda: nombre_3,P.VIAJE3,-6921.345,D170,202404,nombre_3,202311
A013861-1,2024-04-15,P.VIAJE,deuda: nombre_1,P.VIAJE4,-11321.955,D170,202404,nombre_1,202311
A013863,2024-04-16,P.VIAJE,deuda: nombre_3,P.VIAJE5,-12691.065,D170,202404,nombre_3,202311
A013865,2024-04-16,P.VIAJE,deuda: nombre_19,P.VIAJE6,-16395.84,D170,202404,nombre_19,202311
A013867-1,2024-04-16,P.VIAJE,deuda: nombre_15,P.VIAJE7,-14825.805,D170,202404,nombre_15,202311
A013868-1,2024-04-16,P.VIAJE,deuda: nombre_2,P.VIAJE8,-1544.31,D170,202404,nombre_2,202311
A013869,2024-04-16,P.VIAJE,deuda: nombre_20,P.VIAJE9,-3505.62,D170,202404,nombre_20,202311
A013870,2024-04-16,P.VIAJE,deuda: nombre_5,P.VIAJE10,-2569.38,D170,202404,nombre_5,202311
A013871,2024-04-16,P.VIAJE,deuda: nombre_1,P.VIAJE1,-2864.07,D170,202404,nombre_1,202311
A013873,2024-04-16,P.VIAJE,deuda: nombre_9,P.VIAJE2,-2787.2250000000004,D170,202404,nombre_9,202311
A013874,2024-04-16,P.VIAJE,deuda: nombre_19,P.VIAJE3,-3992.07,D170,202404,nombre_19,202311
A013875,2024-04-16,P.VIAJE,deuda: nombre_17,P.VIAJE4,-3377.31,D170,202404,nombre_17,202311
A013877-1,2024-04-16,P.VIAJE,deuda: nombre_11,P.VIAJE5,-1287.69,D170,202404,nombre_11,202311
A013878-1,2024-04-16,P.VIAJE,deuda: nombre_7,P.VIAJE6,-1185.1125000000002,D170,202404,nombre_7,202311
A013879-1,2024-04-16,P.VIAJE,deuda: nombre_1,P.VIAJE7,-1915.845,D170,202404,nombre_1,202311
A013880-1,2024-04-16,P.VIAJE,deuda: nombre_16,P.VIAJE8,-1134.0,D170,202404,nombre_16,202311
A013881-1,2024-04-16,P.VIAJE,deuda: nombre_13,P.VIAJE9,-1819.6125000000002,D170,202404,nombre_13,202311
A013882-1,2024-04-16,P.VIAJE,deuda: nombre_19,P.VIAJE10,-576.345,D170,202404,nombre_19,202311
A013883-1,2024-04-16,P.VIAJE,deuda: nombre_16,P.VIAJE1,-2114.655,D170,202404,nombre_16,202311
A013885,2024-04-17,P.VIAJE,deuda: nombre_4,P.VIAJE2,-14485.289999999999,D170,202404,nombre_4,202311
A013887-1,2024-04-17,P.VIAJE,deuda: nombre_4,P.VIAJE3,-8270.715,D170,202404,nombre_4,202311
A013888-1,2024-04-17,P.VIAJE,deuda: nombre_3,P.VIAJE4,-627.4575,D170,202404,nombre_3,202311
A013889,2024-04-17,P.VIAJE,deuda: nombre_13,P.VIAJE5,-4042.125,D170,202404,nombre_13,202311
A013890,2024-04-17,P.VIAJE,deuda: nombre_19,P.VIAJE6,-1620.4499999999998,D170,202404,nombre_19,202311
A013891-1,2024-04-17,P.VIAJE,deuda: nombre_14,P.VIAJE7,-3049.1325,D170,202404,nombre_14,202311
A013892,2024-04-17,P.VIAJE,deuda: nombre_6,P.VIAJE8,-2568.675,D170,202404,nombre_6,202311
A013893,2024-04-17,P.VIAJE,deuda: nombre_5,P.VIAJE9,-493.15500000000003,D170,202404,nombre_5,202311
