"id","id_creditos","periodo_inicio","periodo_corte","tipo_credito","primer_dia_mes_corte"
A013990-1,109,202404,202405,gasto,2024-05-01
A013991,109,202404,202405,gasto,2024-05-01
A013991-1,109,202404,202405,gasto,2024-05-01
A013992,109,202404,202405,gasto,2024-05-01
A013992-1,109,202404,202405,gasto,2024-05-01
A013993,109,202404,202405,gasto,2024-05-01
A013994,109,202404,202405,gasto,2024-05-01
A013995,109,202404,202405,gasto,2024-05-01
A013996,109,202404,202405,gasto,2024-05-01
A013997,109,202404,202405,gasto,2024-05-01
A013998,109,202404,202405,gasto,2024-05-01
A013999,109,202404,202405,gasto,2024-05-01
A014000,109,202404,202405,gasto,2024-05-01
A014001,109,202404,202405,gasto,2024-05-01
A014002,109,202404,202405,gasto,2024-05-01
A014003,109,202404,202405,gasto,2024-05-01
A014004,109,202404,202405,gasto,2024-05-01
A014005,109,202404,202405,gasto,2024-05-01
A014006,109,202404,202405,gasto,2024-05-01
A014007,109,202404,202405,gasto,2024-05-01
A014007-1,109,202404,202405,gasto,2024-05-01
A014009,109,202404,202405,gasto,2024-05-01
A014010,109,202404,202405,gasto,2024-05-01
A014011,109,202404,202405,gasto,2024-05-01
A014012,109,202404,202405,gasto,2024-05-01
A014015,109,202404,202405,gasto,2024-05-01
A014016,109,202404,202405,gasto,2024-05-01
A014017,109,202404,202405,gasto,2024-05-01
A014018,109,202404,202405,gasto,2024-05-01
A014019,109,202404,202405,gasto,2024-05-01
A014022,109,202404,202405,gasto,2024-05-01
A014023,109,202404,202405,gasto,2024-05-01
A014024,109,202404,202405,gasto,2024-05-01
A014024-1,109,202404,202405,gasto,2024-05-01
A014025,109,202404,202405,gasto,2024-05-01
A014026,109,202404,202405,gasto,2024-05-01
A014027,109,202404,202405,gasto,2024-05-01
A014028,109,202404,202405,gasto,2024-05-01
A014029,109,202404,202405,gasto,2024-05-01
A014030,109,202404,202405,gasto,2024-05-01
A014031,109,202404,202405,gasto,2024-05-01
A014033,109,202404,202405,gasto,2024-05-01
A014034,109,202404,202405,gasto,2024-05-01
A014035,109,202404,202405,gasto,2024-05-01
A014035-1,109,202404,202405,gasto,2024-05-01
A014036,109,202404,202405,gasto,2024-05-01
A014036-1,109,202404,202405,gasto,2024-05-01
A014038,109,202404,202405,gasto,2024-05-01
A014038-1,109,202404,202405,gasto,2024-05-01
A014039,109,202404,202405,gasto,2024-05-01
A014040,109,202404,202405,gasto,2024-05-01
A014041,109,202404,202405,gasto,2024-05-01
A014043,109,202404,202405,deposito,2024-05-01
A014048,109,202404,202405,gasto,2024-05-01
A014049,109,202404,202405,gasto,2024-05-01
A014050,109,202404,202405,gasto,2024-05-01
A014051,109,202404,202405,gasto,2024-05-01
A014052,109,202404,202405,gasto,2024-05-01
A014053,109,202404,202405,gasto,2024-05-01
A014054,109,202404,202405,gasto,2024-05-01
A014055,109,202404,202405,gasto,2024-05-01
A014056,109,202404,202405,gasto,2024-05-01
A014057,109,202404,202405,gasto,2024-05-01
A014058,109,202404,202405,gasto,2024-05-01
A014059,109,202404,202405,gasto,2024-05-01
A014060,109,202404,202405,gasto,2024-05-01
A014061,109,202404,202405,gasto,2024-05-01
A014062,109,202404,202405,gasto,2024-05-01
A014063,109,202404,202405,gasto,2024-05-01
A014064,109,202404,202405,gasto,2024-05-01
A014065,109,202404,202405,gasto,2024-05-01
A014066,109,202404,202405,gasto,2024-05-01
A014067,109,202404,202405,gasto,2024-05-01
A014068,109,202404,202405,gasto,2024-05-01
A014069,109,202404,202405,gasto,2024-05-01
A014070,109,202404,202405,gasto,2024-05-01
A014071,109,202404,202405,gasto,2024-05-01
A014072,109,202404,202405,gasto,2024-05-01
A014073,109,202404,202405,gasto,2024-05-01
A014074,109,202404,202405,gasto,2024-05-01
A014076,109,202404,202405,gasto,2024-05-01
A014077,109,202404,202405,deposito,2024-05-01
A014078,109,202404,202405,deposito,2024-05-01
A014079,109,202404,202405,gasto,2024-05-01
A014080,109,202404,202405,gasto,2024-05-01
A014081,109,202404,202405,gasto,2024-05-01
A014085,109,202404,202405,gasto,2024-05-01
A014086,109,202404,202405,gasto,2024-05-01
A014090,109,202404,202405,gasto,2024-05-01
A014091,109,202404,202405,gasto,2024-05-01
A014092,109,202404,202405,gasto,2024-05-01
A014093,109,202404,202405,gasto,2024-05-01
A014094,109,202404,202405,gasto,2024-05-01
A014095,109,202404,202405,gasto,2024-05-01
A014096,109,202404,202405,gasto,2024-05-01
A014291,109,202404,202405,gasto,2024-05-01
A014292,109,202404,202405,gasto,2024-05-01
A014293,109,202404,202405,gasto,2024-05-01
A014294,109,202404,202405,gasto,2024-05-01
A014295,109,202404,202405,gasto,2024-05-01
A014296,109,202404,202405,gasto,2024-05-01
A014298,109,202404,202405,gasto,2024-05-01
A014299,109,202404,202405,gasto,2024-05-01
A014300,109,202404,202405,gasto,2024-05-01
A014301,109,202404,202405,gasto,2024-05-01
A014302,109,202404,202405,gasto,2024-05-01
A014303,110,202405,202406,gasto,2024-06-01
A014304,110,202405,202406,gasto,2024-06-01
A014306,110,202405,202406,gasto,2024-06-01
A014312,110,202405,202406,gasto,2024-06-01
A014313,110,202405,202406,gasto,2024-06-01
A014314,110,202405,202406,gasto,2024-06-01
A014315,110,202405,202406,gasto,2024-06-01
A014316,110,202405,202406,gasto,2024-06-01
A014317,110,202405,202406,gasto,2024-06-01
A014318,110,202405,202406,gasto,2024-06-01
A014319,110,202405,202406,gasto,2024-06-01
A014320,110,202405,202406,gasto,2024-06-01
A014321,110,202405,202406,gasto,2024-06-01
A014322,110,202405,202406,gasto,2024-06-01
A014323,110,202405,202406,gasto,2024-06-01
A014324,110,202405,202406,gasto,2024-06-01
A014325,110,202405,202406,gasto,2024-06-01
A014326,110,202405,202406,gasto,2024-06-01
A014327,110,202405,202406,gasto,2024-06-01
A014328,110,202405,202406,gasto,2024-06-01
A014329,110,202405,202406,gasto,2024-06-01
A014330,110,202405,202406,gasto,2024-06-01
A014331,110,202405,202406,gasto,2024-06-01
A014332,110,202405,202406,gasto,2024-06-01
A014333,110,202405,202406,gasto,2024-06-01
A014334,110,202405,202406,gasto,2024-06-01
A014335,110,202405,202406,gasto,2024-06-01
A014336,110,202405,202406,gasto,2024-06-01
A014337,110,202405,202406,gasto,2024-06-01
A014338,110,202405,202406,gasto,2024-06-01
A014339,110,202405,202406,gasto,2024-06-01
A014340,110,202405,202406,gasto,2024-06-01
A014341,110,202405,202406,gasto,2024-06-01
A014342,110,202405,202406,gasto,2024-06-01
A014343,110,202405,202406,gasto,2024-06-01
A014345,110,202405,202406,gasto,2024-06-01
A014346,110,202405,202406,gasto,2024-06-01
A014347,110,202405,202406,gasto,2024-06-01
A014348,110,202405,202406,gasto,2024-06-01
A014349,110,202405,202406,gasto,2024-06-01
A014350,110,202405,202406,gasto,2024-06-01
A014351,110,202405,202406,gasto,2024-06-01
A014352,110,202405,202406,gasto,2024-06-01
A014353,110,202405,202406,gasto,2024-06-01
A014354,110,202405,202406,gasto,2024-06-01
A014355,110,202405,202406,gasto,2024-06-01
A014358,110,202405,202406,gasto,2024-06-01
A014359,110,202405,202406,gasto,2024-06-01
A014360,110,202405,202406,gasto,2024-06-01
A014361,110,202405,202406,gasto,2024-06-01
A014362,110,202405,202406,gasto,2024-06-01
A014363,110,202405,202406,gasto,2024-06-01
A014364,110,202405,202406,gasto,2024-06-01
A014365,110,202405,202406,gasto,2024-06-01
A014366,110,202405,202406,gasto,2024-06-01
A014367,110,202405,202406,gasto,2024-06-01
A014368,110,202405,202406,gasto,2024-06-01
A014369,110,202405,202406,gasto,2024-06-01
A014370,110,202405,202406,gasto,2024-06-01
A014371,110,202405,202406,gasto,2024-06-01
A014372,110,202405,202406,gasto,2024-06-01
A014373,110,202405,202406,gasto,2024-06-01
A014374,110,202405,202406,gasto,2024-06-01
A014375,110,202405,202406,gasto,2024-06-01
A014376,110,202405,202406,gasto,2024-06-01
A014377,110,202405,202406,gasto,2024-06-01
A014381,110,202405,202406,gasto,2024-06-01
A014382,110,202405,202406,gasto,2024-06-01
A014383,110,202405,202406,gasto,2024-06-01
A014384,110,202405,202406,gasto,2024-06-01
A014385,110,202405,202406,gasto,2024-06-01
A014386,110,202405,202406,gasto,2024-06-01
A014387,110,202405,202406,gasto,2024-06-01
A014388,110,202405,202406,gasto,2024-06-01
A014389,110,202405,202406,gasto,2024-06-01
A014390,110,202405,202406,gasto,2024-06-01
A014391,110,202405,202406,gasto,2024-06-01
A014392,110,202405,202406,gasto,2024-06-01
A014393,110,202405,202406,gasto,2024-06-01
A014394,110,202405,202406,gasto,2024-06-01
A014395,110,202405,202406,gasto,2024-06-01
A014396,110,202405,202406,gasto,2024-06-01
A014397,110,202405,202406,gasto,2024-06-01
A014398,110,202405,202406,gasto,2024-06-01
A014399,110,202405,202406,gasto,2024-06-01
A014400,110,202405,202406,gasto,2024-06-01
A014401,110,202405,202406,gasto,2024-06-01
A014402,110,202405,202406,gasto,2024-06-01
A014403,110,202405,202406,gasto,2024-06-01
A014409,110,202405,202406,deposito,2024-06-01
A014411,110,202405,202406,gasto,2024-06-01
A014412,110,202405,202406,gasto,2024-06-01
A014413,110,202405,202406,gasto,2024-06-01
A014414,110,202405,202406,gasto,2024-06-01
A014415,110,202405,202406,gasto,2024-06-01
A014416,110,202405,202406,gasto,2024-06-01
A014417,110,202405,202406,gasto,2024-06-01
A014418,110,202405,202406,gasto,2024-06-01
A014419,110,202405,202406,gasto,2024-06-01
A014420,110,202405,202406,gasto,2024-06-01
A014421,110,202405,202406,gasto,2024-06-01
A014422,110,202405,202406,gasto,2024-06-01
A014423,110,202405,202406,gasto,2024-06-01
A014424,110,202405,202406,gasto,2024-06-01
A014425,110,202405,202406,gasto,2024-06-01
A014426,110,202405,202406,gasto,2024-06-01
A014427,110,202405,202406,gasto,2024-06-01
A014428,110,202405,202406,gasto,2024-06-01
A014429,110,202405,202406,gasto,2024-06-01
A014430,110,202405,202406,gasto,2024-06-01
A014431,110,202405,202406,gasto,2024-06-01
A014432,110,202405,202406,gasto,2024-06-01
A014433,110,202405,202406,gasto,2024-06-01
A014434,110,202405,202406,gasto,2024-06-01
A014435,110,202405,202406,gasto,2024-06-01
A014436,110,202405,202406,gasto,2024-06-01
A014437,110,202405,202406,gasto,2024-06-01
A014438,110,202405,202406,gasto,2024-06-01
A014439,110,202405,202406,gasto,2024-06-01
A014440,110,202405,202406,gasto,2024-06-01
A014441,110,202405,202406,gasto,2024-06-01
A014442,110,202405,202406,gasto,2024-06-01
A014443,110,202405,202406,gasto,2024-06-01
A014444,110,202405,202406,gasto,2024-06-01
A014445,110,202405,202406,gasto,2024-06-01
A014453,111,202406,202407,gasto,2024-07-01
A014454,111,202406,202407,gasto,2024-07-01
A014457,111,202406,202407,gasto,2024-07-01
A014458,111,202406,202407,gasto,2024-07-01
A014459,111,202406,202407,gasto,2024-07-01
A014460,111,202406,202407,gasto,2024-07-01
A014461,111,202406,202407,gasto,2024-07-01
A014462,111,202406,202407,gasto,2024-07-01
A014464,111,202406,202407,gasto,2024-07-01
A014465,111,202406,202407,gasto,2024-07-01
A014467,111,202406,202407,gasto,2024-07-01
A014468,111,202406,202407,gasto,2024-07-01
A014469,111,202406,202407,gasto,2024-07-01
A014470,111,202406,202407,gasto,2024-07-01
A014472,111,202406,202407,gasto,2024-07-01
A014473,111,202406,202407,gasto,2024-07-01
A014474,111,202406,202407,gasto,2024-07-01
A014475,111,202406,202407,gasto,2024-07-01
A014476,111,202406,202407,gasto,2024-07-01
A014477,111,202406,202407,gasto,2024-07-01
A014478,111,202406,202407,gasto,2024-07-01
A014479,111,202406,202407,gasto,2024-07-01
A014480,111,202406,202407,gasto,2024-07-01
A014481,111,202406,202407,gasto,2024-07-01
A014482,111,202406,202407,gasto,2024-07-01
A014483,111,202406,202407,gasto,2024-07-01
A014484,111,202406,202407,gasto,2024-07-01
A014485,111,202406,202407,gasto,2024-07-01
A014486,111,202406,202407,gasto,2024-07-01
A014487,111,202406,202407,gasto,2024-07-01
A014489,111,202406,202407,gasto,2024-07-01
A014490,111,202406,202407,gasto,2024-07-01
A014491,111,202406,202407,gasto,2024-07-01
A014496,111,202406,202407,gasto,2024-07-01
A014497,111,202406,202407,gasto,2024-07-01
A014498,111,202406,202407,gasto,2024-07-01
A014499,111,202406,202407,gasto,2024-07-01
A014500,111,202406,202407,gasto,2024-07-01
A014501,111,202406,202407,gasto,2024-07-01
A014502,111,202406,202407,gasto,2024-07-01
A014503,111,202406,202407,gasto,2024-07-01
A014504,111,202406,202407,gasto,2024-07-01
A014505,111,202406,202407,gasto,2024-07-01
A014506,111,202406,202407,gasto,2024-07-01
A014507,111,202406,202407,gasto,2024-07-01
A014508,111,202406,202407,gasto,2024-07-01
A014509,111,202406,202407,gasto,2024-07-01
A014510,111,202406,202407,deposito,2024-07-01
A014516,111,202406,202407,gasto,2024-07-01
A014517,111,202406,202407,gasto,2024-07-01
A014518,111,202406,202407,gasto,2024-07-01
A014519,111,202406,202407,gasto,2024-07-01
A014521,111,202406,202407,gasto,2024-07-01
A014522,111,202406,202407,gasto,2024-07-01
A014523,111,202406,202407,gasto,2024-07-01
A014524,111,202406,202407,gasto,2024-07-01
A014525,111,202406,202407,gasto,2024-07-01
A014526,111,202406,202407,gasto,2024-07-01
A014527,111,202406,202407,gasto,2024-07-01
A014528,111,202406,202407,gasto,2024-07-01
A014529,111,202406,202407,gasto,2024-07-01
A014530,111,202406,202407,gasto,2024-07-01
A014531,111,202406,202407,gasto,2024-07-01
A014532,111,202406,202407,gasto,2024-07-01
A014533,111,202406,202407,gasto,2024-07-01
A014534,111,202406,202407,gasto,2024-07-01
A014535,111,202406,202407,gasto,2024-07-01
A014536,111,202406,202407,gasto,2024-07-01
A014537,111,202406,202407,gasto,2024-07-01
A014538,111,202406,202407,gasto,2024-07-01
A014540,111,202406,202407,gasto,2024-07-01
A014543,111,202406,202407,gasto,2024-07-01
A014544,111,202406,202407,gasto,2024-07-01
A014545,111,202406,202407,gasto,2024-07-01
A014547,111,202406,202407,gasto,2024-07-01
A014548,111,202406,202407,gasto,2024-07-01
A014549,111,202406,202407,gasto,2024-07-01
A014550,111,202406,202407,gasto,2024-07-01
A014551,111,202406,202407,gasto,2024-07-01
A014552,111,202406,202407,gasto,2024-07-01
A014553,111,202406,202407,gasto,2024-07-01
A014554,111,202406,202407,gasto,2024-07-01
A014555,111,202406,202407,gasto,2024-07-01
A014556,111,202406,202407,gasto,2024-07-01
A014557,111,202406,202407,gasto,2024-07-01
A014558,111,202406,202407,gasto,2024-07-01
A014559,111,202406,202407,gasto,2024-07-01
A014560,111,202406,202407,gasto,2024-07-01
A014561,111,202406,202407,gasto,2024-07-01
A014562,111,202406,202407,gasto,2024-07-01
A014563,111,202406,202407,gasto,2024-07-01
A014567,111,202406,202407,gasto,2024-07-01
A014568,111,202406,202407,gasto,2024-07-01
A014569,111,202406,202407,gasto,2024-07-01
A014571,111,202406,202407,gasto,2024-07-01
A014573,111,202406,202407,deposito,2024-07-01
A014577,111,202406,202407,gasto,2024-07-01
A014578,111,202406,202407,gasto,2024-07-01
A014579,111,202406,202407,gasto,2024-07-01
A014581,111,202406,202407,gasto,2024-07-01
A014583,111,202406,202407,gasto,2024-07-01
A014591,111,202406,202407,gasto,2024-07-01
A014592,111,202406,202407,gasto,2024-07-01
A014593,111,202406,202407,gasto,2024-07-01
A014594,112,202407,202408,gasto,2024-08-01
A014595,112,202407,202408,gasto,2024-08-01
A014596,112,202407,202408,gasto,2024-08-01
A014597,112,202407,202408,gasto,2024-08-01
A014598,112,202407,202408,gasto,2024-08-01
A014599,112,202407,202408,gasto,2024-08-01
A014600,112,202407,202408,gasto,2024-08-01
A014601,112,202407,202408,gasto,2024-08-01
A014602,112,202407,202408,gasto,2024-08-01
A014603,112,202407,202408,gasto,2024-08-01
A014605,112,202407,202408,gasto,2024-08-01
A014606,112,202407,202408,gasto,2024-08-01
A014607,112,202407,202408,gasto,2024-08-01
A014608,112,202407,202408,gasto,2024-08-01
A014609,112,202407,202408,gasto,2024-08-01
A014610,112,202407,202408,gasto,2024-08-01
A014611,112,202407,202408,gasto,2024-08-01
A014612,112,202407,202408,gasto,2024-08-01
A014614,112,202407,202408,gasto,2024-08-01
A014615,112,202407,202408,gasto,2024-08-01
A014616,112,202407,202408,gasto,2024-08-01
A014617,112,202407,202408,gasto,2024-08-01
A014618,112,202407,202408,gasto,2024-08-01
A014619,112,202407,202408,gasto,2024-08-01
A014620,112,202407,202408,gasto,2024-08-01
A014621,112,202407,202408,gasto,2024-08-01
A014622,112,202407,202408,gasto,2024-08-01
A014623,112,202407,202408,gasto,2024-08-01
A014624,112,202407,202408,gasto,2024-08-01
A014625,112,202407,202408,gasto,2024-08-01
A014626,112,202407,202408,gasto,2024-08-01
A014627,112,202407,202408,gasto,2024-08-01
A014628,112,202407,202408,gasto,2024-08-01
A014630,112,202407,202408,gasto,2024-08-01
A014631,112,202407,202408,gasto,2024-08-01
A014632,112,202407,202408,gasto,2024-08-01
A014633,112,202407,202408,gasto,2024-08-01
A014634,112,202407,202408,gasto,2024-08-01
A014635,112,202407,202408,gasto,2024-08-01
A014636,112,202407,202408,gasto,2024-08-01
A014637,112,202407,202408,gasto,2024-08-01
A014638,112,202407,202408,gasto,2024-08-01
A014639,112,202407,202408,gasto,2024-08-01
A014640,112,202407,202408,gasto,2024-08-01
A014641,112,202407,202408,gasto,2024-08-01
A014642,112,202407,202408,gasto,2024-08-01
A014643,112,202407,202408,gasto,2024-08-01
A014644,112,202407,202408,gasto,2024-08-01
A014645,112,202407,202408,gasto,2024-08-01
A014646,112,202407,202408,gasto,2024-08-01
A014647,112,202407,202408,gasto,2024-08-01
A014652,112,202407,202408,deposito,2024-08-01
A014655,112,202407,202408,gasto,2024-08-01
A014656,112,202407,202408,gasto,2024-08-01
A014658,112,202407,202408,gasto,2024-08-01
A014660,112,202407,202408,gasto,2024-08-01
A014661,112,202407,202408,gasto,2024-08-01
A014662,112,202407,202408,gasto,2024-08-01
A014663,112,202407,202408,gasto,2024-08-01
A014664,112,202407,202408,gasto,2024-08-01
A014665,112,202407,202408,gasto,2024-08-01
A014666,112,202407,202408,gasto,2024-08-01
A014667,112,202407,202408,gasto,2024-08-01
A014668,112,202407,202408,gasto,2024-08-01
A014669,112,202407,202408,gasto,2024-08-01
A014670,112,202407,202408,gasto,2024-08-01
A014671,112,202407,202408,gasto,2024-08-01
A014672,112,202407,202408,gasto,2024-08-01
A014673,112,202407,202408,gasto,2024-08-01
A014674,112,202407,202408,gasto,2024-08-01
A014675,112,202407,202408,gasto,2024-08-01
A014676,112,202407,202408,gasto,2024-08-01
A014677,112,202407,202408,gasto,2024-08-01
A014678,112,202407,202408,gasto,2024-08-01
A014679,112,202407,202408,gasto,2024-08-01
A014680,112,202407,202408,gasto,2024-08-01
A014681,112,202407,202408,gasto,2024-08-01
A014682,112,202407,202408,gasto,2024-08-01
A014683,112,202407,202408,gasto,2024-08-01
A014684,112,202407,202408,gasto,2024-08-01
A014685,112,202407,202408,gasto,2024-08-01
A014686,112,202407,202408,deposito,2024-08-01
A014687,112,202407,202408,gasto,2024-08-01
A014688,112,202407,202408,gasto,2024-08-01
A014689,112,202407,202408,gasto,2024-08-01
A014690,112,202407,202408,gasto,2024-08-01
A014693,112,202407,202408,gasto,2024-08-01
A014694,112,202407,202408,gasto,2024-08-01
A014695,112,202407,202408,gasto,2024-08-01
A014696,112,202407,202408,gasto,2024-08-01
A014697,112,202407,202408,gasto,2024-08-01
A014700,112,202407,202408,gasto,2024-08-01
A014703,112,202407,202408,gasto,2024-08-01
A014704,112,202407,202408,gasto,2024-08-01
A014705,112,202407,202408,gasto,2024-08-01
A014706,112,202407,202408,gasto,2024-08-01
A014707,112,202407,202408,gasto,2024-08-01
A014708,112,202407,202408,gasto,2024-08-01
A014709,112,202407,202408,gasto,2024-08-01
A014710,112,202407,202408,gasto,2024-08-01
A014711,112,202407,202408,gasto,2024-08-01
A014712,112,202407,202408,gasto,2024-08-01
A014713,112,202407,202408,gasto,2024-08-01
A014714,113,202408,202409,gasto,2024-09-01
A014715,113,202408,202409,gasto,2024-09-01
A014716,113,202408,202409,gasto,2024-09-01
A014717,113,202408,202409,gasto,2024-09-01
A014718,113,202408,202409,gasto,2024-09-01
A014720,113,202408,202409,gasto,2024-09-01
A014721,113,202408,202409,gasto,2024-09-01
A014722,113,202408,202409,gasto,2024-09-01
A014723,113,202408,202409,gasto,2024-09-01
A014724,113,202408,202409,gasto,2024-09-01
A014725,113,202408,202409,gasto,2024-09-01
A014726,113,202408,202409,gasto,2024-09-01
A014727,113,202408,202409,gasto,2024-09-01
A014728,113,202408,202409,gasto,2024-09-01
A014729,113,202408,202409,gasto,2024-09-01
A014730,113,202408,202409,gasto,2024-09-01
A014731,113,202408,202409,gasto,2024-09-01
A014732,113,202408,202409,gasto,2024-09-01
A014733,113,202408,202409,gasto,2024-09-01
A014735,113,202408,202409,gasto,2024-09-01
A014736,113,202408,202409,gasto,2024-09-01
A014737,113,202408,202409,gasto,2024-09-01
A014738,113,202408,202409,gasto,2024-09-01
A014739,113,202408,202409,gasto,2024-09-01
A014740,113,202408,202409,gasto,2024-09-01
A014741,113,202408,202409,gasto,2024-09-01
A014742,113,202408,202409,gasto,2024-09-01
A014743,113,202408,202409,gasto,2024-09-01
A014744,113,202408,202409,gasto,2024-09-01
A014745,113,202408,202409,gasto,2024-09-01
A014746,113,202408,202409,gasto,2024-09-01
A014747,113,202408,202409,gasto,2024-09-01
A014748,113,202408,202409,gasto,2024-09-01
A014749,113,202408,202409,gasto,2024-09-01
A014750,113,202408,202409,gasto,2024-09-01
A014751,113,202408,202409,gasto,2024-09-01
A014752,113,202408,202409,gasto,2024-09-01
A014753,113,202408,202409,gasto,2024-09-01
A014754,113,202408,202409,gasto,2024-09-01
A014755,113,202408,202409,gasto,2024-09-01
A014756,113,202408,202409,gasto,2024-09-01
A014757,113,202408,202409,gasto,2024-09-01
A014759,113,202408,202409,gasto,2024-09-01
A014760,113,202408,202409,gasto,2024-09-01
A014761,113,202408,202409,gasto,2024-09-01
A014762,113,202408,202409,gasto,2024-09-01
A014763,113,202408,202409,gasto,2024-09-01
A014764,113,202408,202409,gasto,2024-09-01
A014765,113,202408,202409,gasto,2024-09-01
A014766,113,202408,202409,gasto,2024-09-01
A014767,113,202408,202409,gasto,2024-09-01
A014768,113,202408,202409,gasto,2024-09-01
A014769,113,202408,202409,gasto,2024-09-01
A014770,113,202408,202409,gasto,2024-09-01
A014771,113,202408,202409,gasto,2024-09-01
A014772,113,202408,202409,gasto,2024-09-01
A014773,113,202408,202409,gasto,2024-09-01
A014774,113,202408,202409,gasto,2024-09-01
A014775,113,202408,202409,gasto,2024-09-01
A014776,113,202408,202409,gasto,2024-09-01
A014777,113,202408,202409,gasto,2024-09-01
A014778,113,202408,202409,gasto,2024-09-01
A014779,113,202408,202409,gasto,2024-09-01
A014780,113,202408,202409,gasto,2024-09-01
A014781,113,202408,202409,gasto,2024-09-01
A014782,113,202408,202409,gasto,2024-09-01
A014783,113,202408,202409,gasto,2024-09-01
A014784,113,202408,202409,gasto,2024-09-01
A014785,113,202408,202409,gasto,2024-09-01
A014786,113,202408,202409,gasto,2024-09-01
A014787,113,202408,202409,gasto,2024-09-01
A014788,113,202408,202409,gasto,2024-09-01
A014789,113,202408,202409,gasto,2024-09-01
A014790,113,202408,202409,gasto,2024-09-01
A014793,113,202408,202409,gasto,2024-09-01
A014794,113,202408,202409,gasto,2024-09-01
A014795,113,202408,202409,gasto,2024-09-01
A014796,113,202408,202409,gasto,2024-09-01
A014798,113,202408,202409,gasto,2024-09-01
A014799,113,202408,202409,gasto,2024-09-01
A014800,113,202408,202409,gasto,2024-09-01
A014801,113,202408,202409,gasto,2024-09-01
A014806,113,202408,202409,gasto,2024-09-01
A014807,113,202408,202409,gasto,2024-09-01
A014808,113,202408,202409,gasto,2024-09-01
A014809,113,202408,202409,gasto,2024-09-01
A014810,113,202408,202409,gasto,2024-09-01
A014811,113,202408,202409,gasto,2024-09-01
A014813,113,202408,202409,gasto,2024-09-01
A014814,113,202408,202409,gasto,2024-09-01
A014815,113,202408,202409,gasto,2024-09-01
A014816,113,202408,202409,gasto,2024-09-01
A014817,113,202408,202409,gasto,2024-09-01
A014819,113,202408,202409,gasto,2024-09-01
A014820,113,202408,202409,gasto,2024-09-01
A014821,113,202408,202409,gasto,2024-09-01
A014822,113,202408,202409,gasto,2024-09-01
A014823,113,202408,202409,gasto,2024-09-01
A014824,113,202408,202409,gasto,2024-09-01
A014825,113,202408,202409,gasto,2024-09-01
A014826,113,202408,202409,gasto,2024-09-01
A014827,113,202408,202409,gasto,2024-09-01
A014828,113,202408,202409,gasto,2024-09-01
A014829,113,202408,202409,gasto,2024-09-01
A014830,113,202408,202409,gasto,2024-09-01
A014831,113,202408,202409,gasto,2024-09-01
A014832,113,202408,202409,gasto,2024-09-01
A014833,113,202408,202409,gasto,2024-09-01
A014834,113,202408,202409,gasto,2024-09-01
A014835,113,202408,202409,gasto,2024-09-01
A014836,113,202408,202409,gasto,2024-09-01
A014838,113,202408,202409,deposito,2024-09-01
A014841,113,202408,202409,gasto,2024-09-01
A014845,113,202408,202409,gasto,2024-09-01
A014846,113,202408,202409,gasto,2024-09-01
A014847,113,202408,202409,gasto,2024-09-01
A014848,113,202408,202409,gasto,2024-09-01
A014849,113,202408,202409,gasto,2024-09-01
A014850,113,202408,202409,gasto,2024-09-01
A014851,113,202408,202409,gasto,2024-09-01
A014852,113,202408,202409,gasto,2024-09-01
A014853,113,202408,202409,gasto,2024-09-01
A014854,113,202408,202409,gasto,2024-09-01
A014855,113,202408,202409,gasto,2024-09-01
A014856,113,202408,202409,gasto,2024-09-01
A014857,113,202408,202409,gasto,2024-09-01
A014858,113,202408,202409,gasto,2024-09-01
A014859,113,202408,202409,gasto,2024-09-01
A014860,113,202408,202409,gasto,2024-09-01
A014866,113,202408,202409,gasto,2024-09-01
A014867,113,202408,202409,gasto,2024-09-01
A014871,113,202408,202409,gasto,2024-09-01
A014872,114,202409,202410,gasto,2024-10-01
A014873,114,202409,202410,gasto,2024-10-01
A014874,114,202409,202410,gasto,2024-10-01
A014875,114,202409,202410,gasto,2024-10-01
A014876,114,202409,202410,gasto,2024-10-01
A014877,114,202409,202410,gasto,2024-10-01
A014878,114,202409,202410,gasto,2024-10-01
A014879,114,202409,202410,gasto,2024-10-01
A014880,114,202409,202410,gasto,2024-10-01
A014881,114,202409,202410,gasto,2024-10-01
A014882,114,202409,202410,gasto,2024-10-01
A014883,114,202409,202410,gasto,2024-10-01
A014884,114,202409,202410,gasto,2024-10-01
A014886,114,202409,202410,gasto,2024-10-01
A014887,114,202409,202410,gasto,2024-10-01
A014888,114,202409,202410,gasto,2024-10-01
A014889,114,202409,202410,gasto,2024-10-01
A014890,114,202409,202410,gasto,2024-10-01
A014893,114,202409,202410,gasto,2024-10-01
A014894,114,202409,202410,gasto,2024-10-01
A014895,114,202409,202410,gasto,2024-10-01
A014897,114,202409,202410,gasto,2024-10-01
A014898,114,202409,202410,gasto,2024-10-01
A014899,114,202409,202410,gasto,2024-10-01
A014900,114,202409,202410,gasto,2024-10-01
A014901,114,202409,202410,gasto,2024-10-01
A014903,114,202409,202410,gasto,2024-10-01
A014906,114,202409,202410,gasto,2024-10-01
A014909,114,202409,202410,gasto,2024-10-01
A014914,114,202409,202410,gasto,2024-10-01
A014915,114,202409,202410,gasto,2024-10-01
A014916,114,202409,202410,gasto,2024-10-01
A014917,114,202409,202410,gasto,2024-10-01
A014918,114,202409,202410,gasto,2024-10-01
A014919,114,202409,202410,gasto,2024-10-01
A014920,114,202409,202410,gasto,2024-10-01
