"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","id_viaje","grupo_viaje","periodo_fact_c_diaria"
A005297,2019-06-14,P.VIAJE,transporte,transporte_20,P.VIAJE10,-3531.0,V061,G042,201906
A014208,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE7,4386.8550000000005,V116,G075,202405
A011008,2022-12-17,P.VIAJE,hogar,hogar_5049,P.VIAJE1,-5427.450000000001,V100,G066,202212
A009462,2022-05-15,P.VIAJE,transporte,transporte_19,P.VIAJE7,-605.25,V086,G059,202205
A013928,2024-04-19,P.VIAJE,consumible,consumible_10063,P.VIAJE7,-1336.335,V123,G075,202404
A002017,2017-03-20,P.VIAJE,transporte,transporte_8,P.VIAJE2,-9654.630000000001,V022,G016,201703
A002889,2017-10-22,P.VIAJE,consumible,consumible_9784,P.VIAJE6,-640.5,V027,G021,201710
A014225,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE4,4391.4375,V119,G075,202405
A006552,2020-03-16,P.VIAJE,transporte,transporte: nombre_6,P.VIAJE1,-1134.0,V078,G052,202003
A014734,2024-08-11,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE7,15504.0,V139,G077,202408
A009674,2022-06-26,P.VIAJE,recreacion,recreacion_17,P.VIAJE5,-469.185,V087,G060,202206
A004975,2019-04-07,RECREACION,transporte,transporte: nombre_4,RECREACION5,8923.53,V053,G037,201904
A003681,2018-05-06,P.VIAJE,transporte,transporte_10,P.VIAJE5,-5672.085,V045,G029,201805
A011887,2023-05-17,P.VIAJE,transporte,transporte_2,P.VIAJE7,-5082.0,V101,G067,202305
A014132,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE9,7271.715,V122,G075,202405
A015690,2025-04-16,P.VIAJE,evento,evento_5623,P.VIAJE7,-10581.0,V143,G081,202504
A006539,2020-03-15,P.VIAJE,recreacion,recreacion_4,P.VIAJE9,-3178.5,V078,G052,202003
A005937,2019-10-22,RECREACION,deuda,deuda_8253,RECREACION7,-1204.5,V068,G047,201910
A008719,2021-10-23,P.VIAJE,consumible,consumible_9944,P.VIAJE6,-3141.1349999999998,V083,G056,202110
A003056,2017-11-25,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE5,-8580.210000000001,V034,G022,201711
A014238,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE7,3137.2425,V121,G075,202405
A005697,2019-09-21,P.VIAJE,consumible,consumible_7175,P.VIAJE5,-5263.89,V064,G045,201909
A014282,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE1,9661.664999999999,V129,G075,202405
A001996,2017-03-18,P.VIAJE,gustos,gustos_5529,P.VIAJE1,-19134.765,V021,G016,201703
A005938,2019-10-22,RECREACION,deuda,deuda: nombre_20,RECREACION8,-1169.25,V068,G047,201910
A002899,2017-10-22,P.VIAJE,consumible,consumible_10614,P.VIAJE6,-711.0,V028,G021,201710
A008721,2021-10-23,P.VIAJE,consumible,consumible_10707,P.VIAJE3,-2536.95,V083,G056,202110
A015586,2025-03-29,P.VIAJE,transporte,transporte_16,P.VIAJE5,-3531.0,V142,G080,202503
A005813,2019-10-02,P.VIAJE,consumible,consumible_10718,P.VIAJE2,-3954.0,V065,G046,201910
A004852,2019-03-21,P.VIAJE,consumible,consumible_8606,P.VIAJE4,-1627.5,V052,G036,201903
A012642,2023-09-26,P.VIAJE,evento,evento_5632,P.VIAJE8,-9171.0,V109,G071,202309
A011069,2023-01-02,P.VIAJE,recreacion,recreacion_14,P.VIAJE9,-7091.25,V100,G066,202301
A000496,2015-11-22,P.VIAJE,recreacion,recreacion_9,P.VIAJE7,-13401.0,V005,G004,201511
A011921,2023-05-28,P.VIAJE,deuda,deuda_6109,P.VIAJE1,-3813.0,V101,G067,202305
A010543,2022-10-04,P.VIAJE,consumible,consumible_11731,P.VIAJE9,-7056.0,V097,G064,202210
A000212,2015-08-08,P.VIAJE,consumible,consumible_7666,P.VIAJE4,-11991.0,V002,G002,201508
A000264,2015-08-29,P.VIAJE,consumible,consumible_8468,P.VIAJE2,-13683.0,V003,G002,201508
A006292,2019-12-31,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE2,-1031.7749999999999,V075,G050,201912
A013906-1,2024-04-19,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE9,-10718.474999999999,V122,G075,202404
A013548,2024-03-11,P.VIAJE,evento,evento_5789,P.VIAJE1,-32537.1675,V120,G075,202403
A014248,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE7,564.345,V122,G075,202405
A011971,2023-06-05,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE5,-9876.0,V102,G067,202306
A002798,2017-10-07,P.VIAJE,evento,evento_5667,P.VIAJE3,-4941.0,V026,G020,201710
A013168,2024-01-09,P.VIAJE,consumible,consumible_7787,P.VIAJE3,-781.5,V113,G072,202401
A006189,2019-12-10,P.VIAJE,necesidad,necesidad_7,P.VIAJE9,-195631.51499999998,V074,G050,201912
A009458,2022-05-14,P.VIAJE,consumible,consumible_10604,P.VIAJE6,-3178.5,V086,G059,202205
A005847,2019-10-05,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE1,-852.0,V067,G046,201910
A002576,2017-08-05,P.VIAJE,evento,evento_5672,P.VIAJE8,-3531.0,V025,G019,201708
A014139,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE7,1746.6299999999999,V123,G075,202405
A013970,2024-04-22,P.VIAJE,necesidad,necesidad_16,P.VIAJE10,-3146.7749999999996,V127,G075,202404
A001413,2016-09-23,P.VIAJE,necesidad,necesidad_4,P.VIAJE7,-8825.55,V013,G011,201609
A013925,2024-04-19,P.VIAJE,consumible,consumible_10650,P.VIAJE10,-687.3824999999999,V123,G075,202404
A013712,2024-04-02,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE4,5856.075000000001,V124,G075,202404
A013235,2024-01-13,P.VIAJE,necesidad,necesidad_14,P.VIAJE1,-113056.98,V119,G075,202401
A015653,2025-04-13,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE6,-26020.5,V143,G081,202504
A015693,2025-04-16,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE7,-908.4000000000001,V143,G081,202504
A005706,2019-09-21,P.VIAJE,consumible,consumible_9819,P.VIAJE1,-2332.5,V064,G045,201909
A014732,2024-08-11,P.VIAJE,consumible,consumible_10866,P.VIAJE4,-781.5,V139,G077,202408
A013996,2024-04-25,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE9,-2600.3999999999996,V131,G075,202404
A015677,2025-04-15,P.VIAJE,evento,evento_5625,P.VIAJE5,-7056.0,V143,G081,202504
A012655,2023-09-27,P.VIAJE,evento,evento_5631,P.VIAJE9,-3531.0,V109,G071,202309
A000414,2015-10-31,RECREACION,consumible,consumible_13268,RECREACION2,-3531.0,V004,G003,201510
A001973,2017-03-15,P.VIAJE,consumible,consumible_11944,P.VIAJE6,-2614.5,V020,G016,201703
A013931-1,2024-04-19,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE6,-648.6075,V123,G075,202404
A004028,2018-07-25,LIBRE,consumible,consumible_6748,LIBRE1,-499.5,V048,G032,201807
A014006,2024-04-25,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE6,-5609.34,V131,G075,202404
A005013,2019-04-17,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE6,-1416.0,V055,G038,201904
A015473,2025-02-24,P.VIAJE,deuda,deuda_6188,P.VIAJE2,-277339.605,V143,G081,202502
A005855,2019-10-05,P.VIAJE,consumible,consumible_8261,P.VIAJE9,-887.25,V067,G046,201910
A014108,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE6,2338.125,V119,G075,202405
A013570,2024-03-12,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE5,-12279.345,V124,G075,202403
A005703,2019-09-21,P.VIAJE,consumible,consumible_10815,P.VIAJE5,-2843.625,V064,G045,201909
A015684,2025-04-16,P.VIAJE,consumible,consumible_11720,P.VIAJE10,-18265.5,V143,G081,202504
A010301,2022-09-02,P.VIAJE,consumible,consumible_8166,P.VIAJE4,-1486.5,V094,G063,202209
A006326,2020-01-07,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE10,-42517.5,V078,G052,202001
A012625,2023-09-23,P.VIAJE,consumible,consumible_11308,P.VIAJE2,-5646.0,V109,G071,202309
A005773,2019-09-29,P.VIAJE,gustos,gustos_5524,P.VIAJE6,-1063.5,V065,G046,201909
A001994,2017-03-17,P.VIAJE,consumible,consumible_10309,P.VIAJE1,-1363.125,V021,G016,201703
A014269,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE8,565.05,V123,G075,202405
A003001,2017-11-12,P.VIAJE,consumible,consumible_10072,P.VIAJE8,-3621.945,V031,G022,201711
A013937,2024-04-20,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE2,-3254.64,V123,G075,202404
A015670,2025-04-14,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE7,-9594.0,V143,G081,202504
A010840,2022-11-17,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE4,-12343.5,V099,G065,202211
A005801,2019-10-02,P.VIAJE,consumible,consumible_7285,P.VIAJE5,-4482.75,V065,G046,201910
A013098,2023-12-21,P.VIAJE,consumible,consumible_10368,P.VIAJE2,-16573.5,V113,G072,202312
A002911,2017-10-26,P.VIAJE,transporte,transporte_11,P.VIAJE3,-181.54500000000002,V029,G021,201710
A014101,2024-05-03,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE8,2711.07,V115,G075,202405
A004848,2019-03-21,P.VIAJE,consumible,consumible_6859,P.VIAJE1,-1768.5,V052,G036,201903
A005848,2019-10-05,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE2,-852.0,V067,G046,201910
A004810,2019-03-16,P.VIAJE,necesidad,necesidad_7,P.VIAJE4,-14125.5285,V051,G035,201903
A013831,2024-04-13,P.VIAJE,consumible,consumible_7423,P.VIAJE7,-4403.79,V119,G075,202404
A005017,2019-04-18,P.VIAJE,consumible,consumible_8598,P.VIAJE2,-570.0,V055,G038,201904
A001646,2016-12-05,P.VIAJE,necesidad,necesidad_18,P.VIAJE2,-219261.0,V021,G016,201612
A013906,2024-04-19,P.VIAJE,transporte,transporte_15,P.VIAJE1,-10718.474999999999,V122,G075,202404
A013139,2024-01-04,P.VIAJE,hogar,hogar_5125,P.VIAJE5,-13048.5,V113,G072,202401
A012048,2023-06-17,P.VIAJE,consumible,consumible_11814,P.VIAJE6,-4890.945000000001,V104,G068,202306
A010306,2022-09-03,P.VIAJE,consumible,consumible_10357,P.VIAJE3,-534.75,V094,G063,202209
A014650,2024-07-27,P.VIAJE,consumible,consumible_8520,P.VIAJE10,-1063.5,V138,G076,202407
A008674,2021-10-13,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE4,281994.0,V084,G057,202110
A014633,2024-07-21,P.VIAJE,consumible,consumible_11723,P.VIAJE7,-14247.0,V137,G076,202407
A007188,2020-09-15,P.VIAJE,consumible,consumible_8119,P.VIAJE1,-16926.0,V079,G053,202009
A015908,2025-07-05,P.VIAJE,regalo,regalo_16,P.VIAJE1,-4236.0,V145,G082,202507
A013347,2024-02-05,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE10,42689.505,V132,G075,202402
A011902,2023-05-24,P.VIAJE,evento,"4.evento_20",P.VIAJE10,-4236.0,V104,G068,202305
A005097,2019-05-05,P.VIAJE,consumible,consumible_7190,P.VIAJE10,-887.25,V057,G039,201905
A003102,2017-12-02,P.VIAJE,transporte,transporte_4,P.VIAJE3,-45478.5,V038,G024,201712
A001428,2016-09-24,P.VIAJE,necesidad,necesidad_17,P.VIAJE2,-16221.705,V013,G011,201609
A002904,2017-10-23,P.VIAJE,transporte,transporte_7,P.VIAJE1,-1416.0,V029,G021,201710
A006518,2020-03-13,P.VIAJE,transporte,transporte_12,P.VIAJE1,-12671.325,V078,G052,202003
A015658,2025-04-13,P.VIAJE,consumible,consumible_10639,P.VIAJE1,-10581.0,V143,G081,202504
A014236,2024-05-03,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE5,2066.7,V120,G075,202405
A003042,2017-11-21,P.VIAJE,consumible,consumible_10374,P.VIAJE6,-10949.715,V034,G022,201711
A013099,2023-12-21,P.VIAJE,recreacion,recreacion_19,P.VIAJE1,-6809.25,V113,G072,202312
A011956,2023-06-03,P.VIAJE,regalo,regalo_1,P.VIAJE8,-35256.0,V102,G067,202306
A005950,2019-10-24,RECREACION,deuda,deuda: nombre_5,RECREACION7,-1416.0,V070,G047,201910
A005692,2019-09-19,P.VIAJE,necesidad,necesidad_14,P.VIAJE6,-86944.485,V065,G046,201909
A006276,2019-12-28,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE8,-81042.22499999999,V074,G050,201912
A004910,2019-03-26,P.VIAJE,transporte,transporte_12,P.VIAJE8,-22828.965,V052,G036,201903
A013237,2024-01-13,P.VIAJE,necesidad,necesidad_4,P.VIAJE8,-44801.7,V128,G075,202401
A002046,2017-03-29,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE10,211494.0,V023,G017,201703
A013981,2024-04-23,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE8,-4400.265,V128,G075,202404
A013579,2024-03-12,P.VIAJE,evento,evento_5778,P.VIAJE2,-13471.5,V128,G075,202403
A013941,2024-04-20,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE3,-124747.29000000001,V123,G075,202404
A013815-1,2024-04-12,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE10,-8763.51,V119,G075,202404
A005794,2019-10-01,P.VIAJE,consumible,consumible_9749,P.VIAJE1,-6915.0,V065,G046,201910
A003779,2018-05-27,P.VIAJE,consumible,consumible_7662,P.VIAJE8,-10581.0,V046,G030,201805
A001953,2017-03-14,P.VIAJE,transporte,transporte_5,P.VIAJE4,876.66,V020,G016,201703
A015656,2025-04-13,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE8,-29616.0,V143,G081,202504
A003197,2017-12-20,P.VIAJE,evento,evento_5853,P.VIAJE7,-67333.5,V047,G031,201712
A011908,2023-05-25,P.VIAJE,consumible,consumible_9701,P.VIAJE9,-7761.0,V101,G067,202305
A001918,2017-03-11,P.VIAJE,consumible,consumible_11848,P.VIAJE2,-6985.5,V019,G016,201703
A014106,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE4,4372.755,V119,G075,202405
A004994,2019-04-14,P.VIAJE,consumible,consumible_7283,P.VIAJE7,-14106.0,V054,G038,201904
A002788,2017-10-06,P.VIAJE,gustos,gustos_5504,P.VIAJE6,-1416.0,V026,G020,201710
A010531,2022-10-03,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE9,-25527.0,V097,G064,202210
A009784,2022-07-21,P.VIAJE,transporte,transporte_14,P.VIAJE10,-711.0,V088,G061,202207
A013989-1,2024-04-24,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE4,-9673.664999999999,V129,G075,202404
A013689,2024-04-02,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE1,70598.34,V122,G075,202404
A003395,2018-02-17,P.VIAJE,consumible,consumible_7831,P.VIAJE9,-852.0,V043,G027,201802
A015356,2025-01-15,P.VIAJE,manualidad,manualidad_16,P.VIAJE9,-1556.2949999999998,V141,G079,202501
A013765,2024-04-09,P.VIAJE,transporte,transporte_19,P.VIAJE4,-3838.0274999999997,V115,G075,202404
A002975,2017-11-10,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE9,-11215.5,V030,G022,201711
A013119,2023-12-26,P.VIAJE,hogar,hogar: nombre_13,P.VIAJE2,108987.0,V113,G072,202312
A013223,2024-01-12,P.VIAJE,transporte,transporte_14,P.VIAJE3,-42702.21,V132,G075,202401
A011099,2023-01-09,P.VIAJE,consumible,consumible_11287,P.VIAJE3,-1098.75,V100,G066,202301
A013997,2024-04-25,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE4,-2600.3999999999996,V131,G075,202404
A001930,2017-03-12,P.VIAJE,transporte,transporte_13,P.VIAJE2,-3903.945,V019,G016,201703
A001978,2017-03-16,P.VIAJE,recreacion,recreacion_16,P.VIAJE4,-1416.0,V020,G016,201703
A014278,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE7,3134.7749999999996,V127,G075,202405
A003645,2018-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE5,35244.0,V045,G029,201805
A003059,2017-11-25,P.VIAJE,recreacion,recreacion_15,P.VIAJE7,-5364.705,V034,G022,201711
A013934,2024-04-19,P.VIAJE,consumible,consumible_9589,P.VIAJE1,-356.385,V123,G075,202404
A015649,2025-04-13,P.VIAJE,necesidad,necesidad_14,P.VIAJE2,-2191.5,V143,G081,202504
A005767,2019-09-28,P.VIAJE,consumible,consumible_9813,P.VIAJE7,-993.0,V065,G046,201909
A010391,2022-09-12,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE3,-169254.645,V096,G064,202209
A001425,2016-09-24,P.VIAJE,necesidad,necesidad_14,P.VIAJE8,-8853.045,V013,G011,201609
A015585,2025-03-29,P.VIAJE,consumible,consumible_7094,P.VIAJE6,-6280.5,V142,G080,202503
A009787,2022-07-21,P.VIAJE,transporte,transporte_1,P.VIAJE1,-2915.5350000000003,V088,G061,202207
A000495,2015-11-21,P.VIAJE,consumible,consumible_7116,P.VIAJE4,-852.0,V005,G004,201511
A014170,2024-05-03,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE10,2476.305,V132,G075,202405
A003775,2018-05-26,P.VIAJE,consumible,consumible_11625,P.VIAJE5,-1733.25,V046,G030,201805
A013241,2024-01-13,P.VIAJE,necesidad,necesidad_10,P.VIAJE2,-147298.83000000002,V123,G075,202401
A014030,2024-04-27,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE2,-19514.760000000002,V133,G075,202404
A001987,2017-03-17,P.VIAJE,transporte,transporte_19,P.VIAJE3,-8148.75,V021,G016,201703
A010293,2022-09-02,P.VIAJE,consumible,consumible_9461,P.VIAJE9,-3354.75,V094,G063,202209
A006515,2020-03-13,P.VIAJE,consumible,consumible_8419,P.VIAJE1,-2614.5,V078,G052,202003
A005644,2019-09-06,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE8,-44985.0,V064,G045,201909
A013975-1,2024-04-23,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE6,-9891.8625,V128,G075,202404
A003242,2017-12-31,RECREACION,consumible,consumible_12675,RECREACION5,-2121.0,V041,G026,201712
A013662,2024-03-29,P.VIAJE,consumible,consumible_7518,P.VIAJE2,-2826.0,V114,G074,202403
A004873,2019-03-22,P.VIAJE,consumible,consumible_10759,P.VIAJE1,-7056.0,V052,G036,201903
A005101,2019-05-05,P.VIAJE,transporte,transporte_13,P.VIAJE8,-42246.075,V058,G039,201905
A004871,2019-03-22,P.VIAJE,gustos,gustos_5186,P.VIAJE4,-3531.0,V052,G036,201903
A002305,2017-06-10,P.VIAJE,gustos,"3.gustos_19",P.VIAJE3,-14106.0,V023,G017,201706
A011990,2023-06-09,P.VIAJE,consumible,consumible_10472,P.VIAJE8,-9876.0,V103,G067,202306
A015683,2025-04-16,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE4,-10581.0,V143,G081,202504
A013834,2024-04-13,P.VIAJE,consumible,consumible_9521,P.VIAJE9,-5534.257500000001,V119,G075,202404
A013493,2024-03-03,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE5,-18335.295000000002,V115,G075,202403
A013686,2024-04-02,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE8,41658.795,V117,G075,202404
A005779,2019-09-29,P.VIAJE,consumible,consumible_8327,P.VIAJE3,-7056.0,V065,G046,201909
A004907,2019-03-25,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE2,29.25,V052,G036,201903
A003771,2018-05-26,P.VIAJE,consumible,consumible_11440,P.VIAJE10,-4024.5,V046,G030,201805
A003687,2018-05-06,P.VIAJE,consumible,consumible_7196,P.VIAJE4,-12696.0,V045,G029,201805
A013108,2023-12-23,P.VIAJE,invitacion,invitacion: nombre_3,P.VIAJE1,-7056.0,V113,G072,202312
A011935,2023-05-30,P.VIAJE,hogar,hogar_5023,P.VIAJE7,-1090.29,V101,G067,202305
A011082,2023-01-05,P.VIAJE,recreacion,recreacion_16,P.VIAJE1,-2967.0,V100,G066,202301
A013907-1,2024-04-19,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE10,-1941.93,V122,G075,202404
A008724,2021-10-24,P.VIAJE,consumible,consumible_9725,P.VIAJE5,-3178.5,V083,G056,202110
A007202,2020-09-17,P.VIAJE,consumible,consumible_7880,P.VIAJE10,-1081.83,V079,G053,202009
A006281,2019-12-29,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE10,-16842.387,V074,G050,201912
A006523,2020-03-14,P.VIAJE,consumible,consumible_9465,P.VIAJE5,-1345.5,V078,G052,202003
A013012,2023-12-02,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE3,226510.5,V115,G075,202312
A005664,2019-09-10,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE10,-205663.665,V074,G050,201909
A014222,2024-05-03,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE1,1254.8925000000002,V119,G075,202405
A005712,2019-09-21,P.VIAJE,consumible,consumible_7852,P.VIAJE8,-2401.5899999999997,V064,G045,201909
A009669,2022-06-26,P.VIAJE,recreacion,recreacion_2,P.VIAJE5,-887.25,V087,G060,202206
A013716,2024-04-02,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE8,13459.5,V128,G075,202404
A013144,2024-01-07,P.VIAJE,hogar,hogar_5045,P.VIAJE5,-77485.5,V113,G072,202401
A003003,2017-11-12,P.VIAJE,transporte,transporte_14,P.VIAJE1,-904.875,V031,G022,201711
A011976,2023-06-06,P.VIAJE,consumible,consumible_7644,P.VIAJE6,-20451.0,V102,G067,202306
A010525,2022-10-02,P.VIAJE,transporte,transporte_17,P.VIAJE6,-4772.505,V096,G064,202210
A013860,2024-04-15,P.VIAJE,consumible,consumible_10404,P.VIAJE6,-6921.345,V121,G075,202404
A003037,2017-11-19,P.VIAJE,consumible,consumible_10665,P.VIAJE5,-6241.0199999999995,V034,G022,201711
A002482,2017-07-15,RECREACION,consumible,consumible_11074,RECREACION6,-14106.0,V024,G018,201707
A013891-1,2024-04-17,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE7,-3049.1325,V122,G075,202404
A013921,2024-04-19,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE9,-2082.93,V123,G075,202404
A009693,2022-06-30,P.VIAJE,recreacion,recreacion_5,P.VIAJE2,-4941.0,V087,G060,202206
A013776-1,2024-04-09,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE7,-1784.01,V116,G075,202404
A010143,2022-08-16,P.VIAJE,transporte,transporte_6,P.VIAJE5,-16926.0,V094,G063,202208
A004858,2019-03-21,P.VIAJE,recreacion,recreacion_12,P.VIAJE6,-2826.0,V052,G036,201903
A009690,2022-06-30,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE7,-10228.5,V087,G060,202206
A002783,2017-10-06,P.VIAJE,evento,evento_5669,P.VIAJE1,-4941.0,V026,G020,201710
A005023,2019-04-19,P.VIAJE,consumible,consumible_7600,P.VIAJE10,-36670.229999999996,V055,G038,201904
A007200,2020-09-17,P.VIAJE,consumible,consumible_8702,P.VIAJE8,-3178.5,V079,G053,202009
A014658,2024-07-29,P.VIAJE,consumible,consumible_7650,P.VIAJE10,-14740.5,V138,G076,202407
A005808,2019-10-02,P.VIAJE,gustos,"6.gustos_6",P.VIAJE2,-24681.0,V065,G046,201910
A002323,2017-06-11,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE9,-6280.5,V023,G017,201706
A001415,2016-09-23,P.VIAJE,necesidad,necesidad_6,P.VIAJE6,-30459.18,V013,G011,201609
A005640,2019-09-06,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE4,-9735.0,V064,G045,201909
A012620,2023-09-23,P.VIAJE,gustos,"2.gustos_6",P.VIAJE4,-21156.0,V109,G071,202309
A005839,2019-10-04,P.VIAJE,recreacion,recreacion_11,P.VIAJE8,-711.0,V067,G046,201910
A002880,2017-10-21,P.VIAJE,consumible,consumible_10517,P.VIAJE3,-7338.0,V027,G021,201710
A014124,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE1,3365.31,V122,G075,202405
A008742,2021-10-29,P.VIAJE,consumible,consumible_10094,P.VIAJE6,-2121.0,V084,G057,202110
A003883,2018-06-20,P.VIAJE,consumible,consumible_11108,P.VIAJE2,-6351.0,V047,G031,201806
A014276,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE5,16886.1525,V125,G075,202405
A005815,2019-10-02,P.VIAJE,consumible,consumible_9472,P.VIAJE8,-1380.75,V065,G046,201910
A005308,2019-06-14,P.VIAJE,consumible,consumible_11310,P.VIAJE10,-2473.5,V061,G042,201906
A005948,2019-10-24,RECREACION,deuda,deuda_8251,RECREACION9,-1416.0,V070,G047,201910
A002797,2017-10-07,P.VIAJE,transporte,transporte_12,P.VIAJE9,-7056.0,V026,G020,201710
A013877,2024-04-16,P.VIAJE,consumible,consumible_10066,P.VIAJE4,-1287.69,V122,G075,202404
A012656,2023-09-27,P.VIAJE,evento,evento_5630,P.VIAJE10,-5646.0,V109,G071,202309
A012035,2023-06-16,P.VIAJE,recreacion,recreacion_18,P.VIAJE9,-6774.0,V104,G068,202306
A005340,2019-06-16,P.VIAJE,recreacion,recreacion_6,P.VIAJE5,-2262.0,V061,G042,201906
A004878,2019-03-23,P.VIAJE,consumible,consumible_10430,P.VIAJE10,-4588.5,V052,G036,201903
A003891,2018-06-22,P.VIAJE,transporte,transporte_18,P.VIAJE6,-605.25,V047,G031,201806
A014100,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE7,3033.96,V115,G075,202405
A010844,2022-11-19,P.VIAJE,consumible,consumible_8108,P.VIAJE2,-20098.5,V099,G065,202211
A014587,2024-07-05,P.VIAJE,necesidad,necesidad: nombre_9,P.VIAJE3,-106602.0,V139,G077,202407
A009801,2022-07-23,P.VIAJE,consumible,consumible_8275,P.VIAJE5,-5293.5,V088,G061,202207
A009006,2021-12-23,P.VIAJE,consumible,consumible_8306,P.VIAJE4,-10581.0,V085,G058,202112
A014165,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE5,2522.835,V131,G075,202405
A005410,2019-06-30,P.VIAJE,consumible,consumible_10958,P.VIAJE2,-1416.0,V062,G043,201906
A002480,2017-07-15,RECREACION,consumible,consumible_11087,RECREACION3,-13260.0,V024,G018,201707
A003024,2017-11-18,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE2,-8606.295,V032,G022,201711
A013877-1,2024-04-16,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE5,-1287.69,V122,G075,202404
A005707,2019-09-21,P.VIAJE,consumible,consumible_9814,P.VIAJE6,-2332.5,V064,G045,201909
A005592,2019-08-22,P.VIAJE,necesidad,necesidad_18,P.VIAJE2,-40931.25,V064,G045,201908
A012762,2023-10-15,P.VIAJE,transporte,transporte_3,P.VIAJE3,-84817.5,V110,G072,202310
A012364,2023-08-03,P.VIAJE,consumible,consumible_7690,P.VIAJE10,-358.5,V107,G069,202308
A004882,2019-03-23,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE5,1404.0,V052,G036,201903
A002483,2017-07-15,RECREACION,consumible,consumible_13775,RECREACION5,-2121.0,V024,G018,201707
A013082,2023-12-19,P.VIAJE,hogar,hogar_5073,P.VIAJE7,-2262.0,V113,G072,202312
